id,species,group,identifier,symbol,entrez_id,percentage,score,unique_grouping
1330,Homo sapiens,242,ENSP00000329357,SP1,6667,100%,1,3325-melanogaster:sapiens
1331,Homo sapiens,242,ENSP00000222584,SP4,6671,NULL,0.188,3325-melanogaster:sapiens
1332,Homo sapiens,242,ENSP00000310301,SP3,6670,NULL,0.18,3325-melanogaster:sapiens
1333,Drosophila melanogaster,414,FBpp0079244,Pvr,34127,100%,1,1838-melanogaster:sapiens
1334,Homo sapiens,414,ENSP00000282397,FLT1,2321,89%,1,1838-melanogaster:sapiens
1335,Homo sapiens,414,ENSP00000263923,KDR,3791,NULL,0.274,1838-melanogaster:sapiens
1336,Homo sapiens,414,ENSP00000261937,FLT4,2324,NULL,0.224,1838-melanogaster:sapiens
1337,Drosophila melanogaster,138,FBpp0087498,Jra,36057,100%,1,4548-melanogaster:sapiens
1338,Homo sapiens,138,ENSP00000252818,JUND,3727,100%,1,4548-melanogaster:sapiens
1339,Homo sapiens,138,ENSP00000360266,JUN,3725,NULL,0.286,4548-melanogaster:sapiens
1340,Homo sapiens,138,ENSP00000303315,JUNB,3726,NULL,0.185,4548-melanogaster:sapiens
1341,Drosophila melanogaster,260,FBpp0078118,MED1,40403,100%,1,3124-melanogaster:sapiens
1342,Homo sapiens,260,ENSP00000300651,MED1,5469,100%,1,3124-melanogaster:sapiens
1343,Drosophila melanogaster,594,FBpp0079676,bsk,44801,100%,1,961-melanogaster:sapiens
1344,Homo sapiens,594,ENSP00000352157,MAPK10,5602,100%,1,961-melanogaster:sapiens
1345,Homo sapiens,594,ENSP00000363304,MAPK8,5599,NULL,0.564,961-melanogaster:sapiens
1346,Homo sapiens,594,ENSP00000377029,MAPK9,5601,NULL,0.401,961-melanogaster:sapiens
1347,Drosophila melanogaster,591,FBpp0112422,rl,3354888,100%,1,971-melanogaster:sapiens
1348,Homo sapiens,591,ENSP00000215832,MAPK1,5594,100%,1,971-melanogaster:sapiens
1349,Homo sapiens,591,ENSP00000263025,MAPK3,5595,NULL,0.336,971-melanogaster:sapiens
1350,Drosophila melanogaster,213,FBpp0288398,Dsp1,117294,100%,1,3638-melanogaster:sapiens
1351,Homo sapiens,213,ENSP00000345347,HMGB1,3146,100%,1,3638-melanogaster:sapiens
1352,Homo sapiens,213,ENSP00000296503,HMGB2,3148,NULL,0.641,3638-melanogaster:sapiens
1353,Homo sapiens,213,ENSP00000359393,HMGB3,3149,NULL,0.419,3638-melanogaster:sapiens
1354,Drosophila melanogaster,248,FBpp0075807,CycA,39340,100%,1,3260-melanogaster:sapiens
1355,Homo sapiens,248,ENSP00000255465,CCNA1,8900,100%,1,3260-melanogaster:sapiens
1356,Homo sapiens,248,ENSP00000274026,CCNA2,890,NULL,0.146,3260-melanogaster:sapiens
1357,Drosophila melanogaster,213,FBpp0288398,Dsp1,117294,100%,1,3638-melanogaster:sapiens
1358,Homo sapiens,213,ENSP00000345347,HMGB1,3146,100%,1,3638-melanogaster:sapiens
1359,Homo sapiens,213,ENSP00000296503,HMGB2,3148,NULL,0.641,3638-melanogaster:sapiens
1360,Homo sapiens,213,ENSP00000359393,HMGB3,3149,NULL,0.419,3638-melanogaster:sapiens
1361,Drosophila melanogaster,976,FBpp0289484,Pk92B,42366,100%,1,311-melanogaster:sapiens
1362,Homo sapiens,976,ENSP00000345629,MAP3K15,389840,100%,1,311-melanogaster:sapiens
1363,Homo sapiens,976,ENSP00000351908,MAP3K5,4217,NULL,0.328,311-melanogaster:sapiens
1364,Drosophila melanogaster,398,FBpp0078733,Lam,33782,100%,1,1938-melanogaster:sapiens
1365,Drosophila melanogaster,398,FBpp0086641,LamC,36615,NULL,0.241,1938-melanogaster:sapiens
1366,Homo sapiens,398,ENSP00000261366,LMNB1,4001,100%,1,1938-melanogaster:sapiens
1367,Homo sapiens,398,ENSP00000327054,LMNB2,84823,NULL,0.375,1938-melanogaster:sapiens
1368,Homo sapiens,398,ENSP00000357283,LMNA,4000,NULL,0.291,1938-melanogaster:sapiens
1369,Drosophila melanogaster,112,FBpp0081848,SdhC,41340,100%,1,4889-melanogaster:sapiens
1370,Homo sapiens,112,ENSP00000356953,SDHC,6391,100%,1,4889-melanogaster:sapiens
1371,Drosophila melanogaster,227,FBpp0077791,Pi3K21B,33203,100%,1,3478-melanogaster:sapiens
1372,Homo sapiens,227,ENSP00000361075,PIK3R3,8503,100%,1,3478-melanogaster:sapiens
1373,Homo sapiens,227,ENSP00000379855,PIK3R1,5295,NULL,0.628,3478-melanogaster:sapiens
1374,Homo sapiens,227,ENSP00000222254,PIK3R2,5296,NULL,0.585,3478-melanogaster:sapiens
1375,Drosophila melanogaster,197,FBpp0070426,Seipin,31245,100%,1,3805-melanogaster:sapiens
1376,Homo sapiens,197,ENSP00000301781,BSCL2,26580,100%,1,3805-melanogaster:sapiens
1377,Drosophila melanogaster,214,FBpp0073521,CG3812,32230,98%,1,3629-melanogaster:sapiens
1378,Homo sapiens,214,ENSP00000382726,AGPAT1,10554,100%,1,3629-melanogaster:sapiens
1379,Homo sapiens,214,ENSP00000378877,AGPAT1,10554,100%,1,3629-melanogaster:sapiens
1380,Homo sapiens,214,ENSP00000360761,AGPAT2,10555,NULL,0.1,3629-melanogaster:sapiens
1381,Drosophila melanogaster,814,FBpp0087142,Ef1alpha48,36271,100%,1,473-melanogaster:sapiens
1382,Drosophila melanogaster,814,FBpp0085193,Ef1alpha10,43736,NULL,0.402,473-melanogaster:sapiens
1383,Homo sapiens,814,ENSP00000339063,EEF1A1,1915,100%,1,473-melanogaster:sapiens
1384,Homo sapiens,814,ENSP00000298049,EEF1A2,1917,NULL,0.487,473-melanogaster:sapiens
1385,Drosophila melanogaster,324,FBpp0078072,AP-2,40398,100%,1,2496-melanogaster:sapiens
1386,Homo sapiens,324,ENSP00000368933,TFAP2A,7020,100%,1,2496-melanogaster:sapiens
1387,Homo sapiens,324,ENSP00000377265,TFAP2B,7021,NULL,0.497,2496-melanogaster:sapiens
1388,Homo sapiens,324,ENSP00000201031,TFAP2C,7022,NULL,0.361,2496-melanogaster:sapiens
1389,Homo sapiens,324,ENSP00000362332,TFAP2E,339488,NULL,0.272,2496-melanogaster:sapiens
1390,Homo sapiens,324,ENSP00000008391,TFAP2D,83741,NULL,0.055,2496-melanogaster:sapiens
1391,Drosophila melanogaster,147,FBpp0074326,CrebB-17A,32817,100%,1,4440-melanogaster:sapiens
1392,Homo sapiens,147,ENSP00000236996,CREB1,1385,100%,1,4440-melanogaster:sapiens
1393,Homo sapiens,147,ENSP00000333055,CREM,1390,NULL,0.467,4440-melanogaster:sapiens
1394,Homo sapiens,147,ENSP00000262053,ATF1,466,NULL,0.325,4440-melanogaster:sapiens
1395,Drosophila melanogaster,359,FBpp0071596,Tbp,37476,100%,1,2210-melanogaster:sapiens
1396,Homo sapiens,359,ENSP00000375942,TBP,6908,100%,1,2210-melanogaster:sapiens
1397,Drosophila melanogaster,246,FBpp0073313,hop,32080,100%,1,3282-melanogaster:sapiens
1398,Homo sapiens,246,ENSP00000371067,JAK2,3717,100%,1,3282-melanogaster:sapiens
1399,Homo sapiens,246,ENSP00000343204,JAK1,3716,NULL,0.319,3282-melanogaster:sapiens
1400,Homo sapiens,246,ENSP00000264818,TYK2,7297,NULL,0.246,3282-melanogaster:sapiens
1401,Drosophila melanogaster,995,FBpp0086694,Hsc70-5,36583,100%,1,299-melanogaster:sapiens
1402,Homo sapiens,995,ENSP00000297185,HSPA9,3313,100%,1,299-melanogaster:sapiens
1403,Drosophila melanogaster,862,FBpp0087000,Sin3A,36382,100%,1,420-melanogaster:sapiens
1404,Homo sapiens,862,ENSP00000369131,SIN3B,23309,100%,1,420-melanogaster:sapiens
1405,Homo sapiens,862,ENSP00000378402,SIN3A,25942,NULL,0.191,420-melanogaster:sapiens
1406,Drosophila melanogaster,445,FBpp0079641,cdc2,34411,100%,1,1636-melanogaster:sapiens
1407,Homo sapiens,445,ENSP00000378699,CDK1,983,100%,1,1636-melanogaster:sapiens
1408,Drosophila melanogaster,285,FBpp0086853,Dp,36461,100%,1,2852-melanogaster:sapiens
1409,Homo sapiens,285,ENSP00000309622,TFDP2,7029,100%,1,2852-melanogaster:sapiens
1410,Homo sapiens,285,ENSP00000364519,TFDP1,7027,NULL,0.332,2852-melanogaster:sapiens
1411,Homo sapiens,285,ENSP00000385461,TFDP3,51270,NULL,0.112,2852-melanogaster:sapiens
1412,Drosophila melanogaster,792,FBpp0073173,Rpd3,38565,100%,1,511-melanogaster:sapiens
1413,Homo sapiens,792,ENSP00000381331,HDAC2,3066,100%,1,511-melanogaster:sapiens
1414,Homo sapiens,792,ENSP00000362649,HDAC1,3065,NULL,0.188,511-melanogaster:sapiens
1415,Drosophila melanogaster,120,FBpp0074785,Max,40095,100%,1,4794-melanogaster:sapiens
1416,Homo sapiens,120,ENSP00000351490,MAX,4149,100%,1,4794-melanogaster:sapiens
1417,Drosophila melanogaster,1665,FBpp0089369,Taf1,40813,100%,1,78-melanogaster:sapiens
1418,Homo sapiens,1665,ENSP00000276072,TAF1,6872,100%,1,78-melanogaster:sapiens
1419,Drosophila melanogaster,1014,FBpp0083514,DNApol-alp,42553,100%,1,280-melanogaster:sapiens
1420,Homo sapiens,1014,ENSP00000368358,POLA1,5422,100%,1,280-melanogaster:sapiens
1421,Drosophila melanogaster,232,FBpp0080561,Dif,35045,100%,1,3429-melanogaster:sapiens
1422,Homo sapiens,232,ENSP00000384273,RELA,5970,100%,1,3429-melanogaster:sapiens
1423,Homo sapiens,232,ENSP00000295025,REL,5966,NULL,0.156,3429-melanogaster:sapiens
1424,Drosophila melanogaster,1337,FBpp0111818,TER94,36040,100%,1,139-melanogaster:sapiens
1425,Homo sapiens,1337,ENSP00000351777,VCP,7415,100%,1,139-melanogaster:sapiens
1426,Drosophila melanogaster,210,FBpp0079598,da,34413,100%,1,3673-melanogaster:sapiens
1427,Homo sapiens,210,ENSP00000331057,TCF12,6938,100%,1,3673-melanogaster:sapiens
1428,Homo sapiens,210,ENSP00000381382,TCF4,6925,NULL,0.484,3673-melanogaster:sapiens
1429,Homo sapiens,210,ENSP00000378813,TCF3,6929,NULL,0.238,3673-melanogaster:sapiens
1430,Drosophila melanogaster,138,FBpp0087498,Jra,36057,100%,1,4548-melanogaster:sapiens
1431,Homo sapiens,138,ENSP00000252818,JUND,3727,100%,1,4548-melanogaster:sapiens
1432,Homo sapiens,138,ENSP00000360266,JUN,3725,NULL,0.286,4548-melanogaster:sapiens
1433,Homo sapiens,138,ENSP00000303315,JUNB,3726,NULL,0.185,4548-melanogaster:sapiens
1434,Homo sapiens,164,ENSP00000265433,NBN,4683,100%,1,4235-melanogaster:sapiens
1435,Drosophila melanogaster,220,FBpp0091060,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1436,Drosophila melanogaster,220,FBpp0085249,His2A:CG31,318855,100%,1,3557-melanogaster:sapiens
1437,Drosophila melanogaster,220,FBpp0091084,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1438,Drosophila melanogaster,220,FBpp0091066,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1439,Drosophila melanogaster,220,FBpp0091078,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1440,Drosophila melanogaster,220,FBpp0091069,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1441,Drosophila melanogaster,220,FBpp0091093,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1442,Drosophila melanogaster,220,FBpp0091055,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1443,Drosophila melanogaster,220,FBpp0091063,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1444,Drosophila melanogaster,220,FBpp0091075,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1445,Drosophila melanogaster,220,FBpp0091096,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1446,Drosophila melanogaster,220,FBpp0091087,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1447,Drosophila melanogaster,220,FBpp0091111,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1448,Drosophila melanogaster,220,FBpp0091081,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1449,Drosophila melanogaster,220,FBpp0091072,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1450,Drosophila melanogaster,220,FBpp0091090,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1451,Drosophila melanogaster,220,FBpp0091108,His2A:CG33,318855,100%,1,3557-melanogaster:sapiens
1452,Drosophila melanogaster,220,FBpp0091102,His2A:CG33,3772139,NULL,0.909,3557-melanogaster:sapiens
1453,Drosophila melanogaster,220,FBpp0091105,His2A:CG33,3772139,NULL,0.909,3557-melanogaster:sapiens
1454,Drosophila melanogaster,220,FBpp0091099,His2A:CG33,3772139,NULL,0.909,3557-melanogaster:sapiens
1455,Homo sapiens,220,ENSP00000367022,HIST1H2AC,8334,NULL,0.629,3557-melanogaster:sapiens
1456,Homo sapiens,220,ENSP00000332790,HIST2H2AB,317772,99%,1,3557-melanogaster:sapiens
1457,Homo sapiens,220,ENSP00000358158,HIST2H2AA3,8337,NULL,0.6,3557-melanogaster:sapiens
1458,Homo sapiens,220,ENSP00000358155,HIST2H2AA4,8337,NULL,0.6,3557-melanogaster:sapiens
1459,Homo sapiens,220,ENSP00000355656,HIST3H2A,92815,NULL,0.6,3557-melanogaster:sapiens
1460,Homo sapiens,220,ENSP00000349873,HIST1H2AL,8329,NULL,0.6,3557-melanogaster:sapiens
1461,Homo sapiens,220,ENSP00000351589,HIST1H2AI,8329,NULL,0.6,3557-melanogaster:sapiens
1462,Homo sapiens,220,ENSP00000330307,HIST1H2AK,8329,NULL,0.6,3557-melanogaster:sapiens
1463,Homo sapiens,220,ENSP00000352119,HIST1H2AG,8329,NULL,0.6,3557-melanogaster:sapiens
1464,Homo sapiens,220,ENSP00000352627,HIST1H2AM,8329,NULL,0.6,3557-melanogaster:sapiens
1465,Homo sapiens,220,ENSP00000332194,HIST2H2AC,8338,NULL,0.571,3557-melanogaster:sapiens
1466,Homo sapiens,220,ENSP00000303373,HIST1H2AE,3012,NULL,0.571,3557-melanogaster:sapiens
1467,Homo sapiens,220,ENSP00000259791,HIST1H2AB,3012,NULL,0.571,3557-melanogaster:sapiens
1468,Homo sapiens,220,ENSP00000366679,HIST1H2AH,85235,NULL,0.543,3557-melanogaster:sapiens
1469,Homo sapiens,220,ENSP00000297012,HIST1H2AA,221613,NULL,0.543,3557-melanogaster:sapiens
1470,Homo sapiens,220,ENSP00000328484,HIST1H2AJ,8331,NULL,0.514,3557-melanogaster:sapiens
1471,Homo sapiens,220,ENSP00000367062,HIST1H3D,8350,NULL,0.514,3557-melanogaster:sapiens
1472,Homo sapiens,220,ENSP00000364310,H2AFX,3014,NULL,0.343,3557-melanogaster:sapiens
1473,Homo sapiens,220,ENSP00000228929,H2AFJ,55766,NULL,0.143,3557-melanogaster:sapiens
1474,Drosophila melanogaster,176,FBpp0081138,Dfd,40832,99%,1,4055-melanogaster:sapiens
1475,Homo sapiens,176,ENSP00000305973,HOXC4,3221,84%,1,4055-melanogaster:sapiens
1476,Homo sapiens,176,ENSP00000328928,HOXB4,3214,NULL,0.269,4055-melanogaster:sapiens
1477,Homo sapiens,176,ENSP00000302548,HOXD4,3233,NULL,0.222,4055-melanogaster:sapiens
1478,Drosophila melanogaster,921,FBpp0080148,tam,34792,100%,1,351-melanogaster:sapiens
1479,Homo sapiens,921,ENSP00000268124,POLG,5428,100%,1,351-melanogaster:sapiens
1480,Drosophila melanogaster,136,FBpp0080402,cact,34969,100%,1,4581-melanogaster:sapiens
1481,Homo sapiens,136,ENSP00000216797,NFKBIA,4792,83%,1,4581-melanogaster:sapiens
1482,Drosophila melanogaster,2584,FBpp0080003,Tor,47396,100%,1,30-melanogaster:sapiens
1483,Homo sapiens,2584,ENSP00000354558,MTOR,2475,100%,1,30-melanogaster:sapiens
1484,Drosophila melanogaster,1024,FBpp0089034,arm,31151,100%,1,273-melanogaster:sapiens
1485,Homo sapiens,1024,ENSP00000385604,CTNNB1,1499,99%,1,273-melanogaster:sapiens
1486,Drosophila melanogaster,465,FBpp0077850,Psn,40260,100%,1,1545-melanogaster:sapiens
1487,Homo sapiens,465,ENSP00000355746,PSEN2,5664,100%,1,1545-melanogaster:sapiens
1488,Homo sapiens,465,ENSP00000326366,PSEN1,5663,NULL,0.185,1545-melanogaster:sapiens
1489,Drosophila melanogaster,598,FBpp0084026,Pp1alpha-9,42922,77%,1,945-melanogaster:sapiens
1490,Drosophila melanogaster,598,FBpp0082067,Pp1-87B,49260,NULL,0.159,945-melanogaster:sapiens
1491,Homo sapiens,598,ENSP00000341779,PPP1CC,5501,100%,1,945-melanogaster:sapiens
1492,Homo sapiens,598,ENSP00000326031,PPP1CA,5499,NULL,0.118,945-melanogaster:sapiens
1493,Drosophila melanogaster,422,FBpp0086207,ste24a,36908,99%,1,1777-melanogaster:sapiens
1494,Homo sapiens,422,ENSP00000361845,ZMPSTE24,10269,100%,1,1777-melanogaster:sapiens
1495,Drosophila melanogaster,638,FBpp0071063,Gclc,53581,100%,1,814-melanogaster:sapiens
1496,Homo sapiens,638,ENSP00000229416,GCLC,2729,100%,1,814-melanogaster:sapiens
1497,Drosophila melanogaster,118,FBpp0083729,Gclm,248194,100%,1,4822-melanogaster:sapiens
1498,Homo sapiens,118,ENSP00000359258,GCLM,2730,100%,1,4822-melanogaster:sapiens
1499,Homo sapiens,292,ENSP00000337332,SIRT6,51548,100%,1,2795-melanogaster:sapiens
1500,Drosophila melanogaster,408,FBpp0084831,Bub3,43490,100%,1,1876-melanogaster:sapiens
1501,Homo sapiens,408,ENSP00000357858,BUB3,9184,100%,1,1876-melanogaster:sapiens
1502,Drosophila melanogaster,515,FBpp0071600,Rae1,37467,100%,1,1294-melanogaster:sapiens
1503,Homo sapiens,515,ENSP00000379182,RAE1,8480,100%,1,1294-melanogaster:sapiens
1504,Drosophila melanogaster,772,FBpp0074047,mei-41,32608,100%,1,528-melanogaster:sapiens
1505,Homo sapiens,772,ENSP00000343741,ATR,545,100%,1,528-melanogaster:sapiens
1506,Drosophila melanogaster,645,FBpp0087867,Mlh1,35796,100%,1,802-melanogaster:sapiens
1507,Homo sapiens,645,ENSP00000231790,MLH1,4292,100%,1,802-melanogaster:sapiens
1508,Drosophila melanogaster,552,FBpp0085104,dco,43673,100%,1,1122-melanogaster:sapiens
1509,Homo sapiens,552,ENSP00000380044,CSNK1E,1454,100%,1,1122-melanogaster:sapiens
1510,Homo sapiens,552,ENSP00000324464,CSNK1D,1453,NULL,0.5,1122-melanogaster:sapiens
1511,Drosophila melanogaster,332,FBpp0079617,CHIP,34433,100%,1,2427-melanogaster:sapiens
1512,Homo sapiens,332,ENSP00000219548,STUB1,10273,100%,1,2427-melanogaster:sapiens
1513,Drosophila melanogaster,297,FBpp0080860,lok,35288,99%,1,2738-melanogaster:sapiens
1514,Homo sapiens,297,ENSP00000372023,CHEK2,11200,99%,1,2738-melanogaster:sapiens
1515,Drosophila melanogaster,839,FBpp0085880,Pepck,37131,100%,1,443-melanogaster:sapiens
1516,Drosophila melanogaster,839,FBpp0085878,CG10924,37130,NULL,0.219,443-melanogaster:sapiens
1517,Homo sapiens,839,ENSP00000216780,PCK2,5106,100%,1,443-melanogaster:sapiens
1518,Homo sapiens,839,ENSP00000319814,PCK1,5105,NULL,0.209,443-melanogaster:sapiens
1519,Drosophila melanogaster,260,FBpp0075729,RhoGAP68F,39385,100%,1,3119-melanogaster:sapiens
1520,Homo sapiens,260,ENSP00000310491,ARHGAP1,392,100%,1,3119-melanogaster:sapiens
1521,Homo sapiens,260,ENSP00000337560,C17orf62,79415,NULL,0.288,3119-melanogaster:sapiens
1522,Drosophila melanogaster,421,FBpp0074693,cyc,40162,100%,1,1780-melanogaster:sapiens
1523,Homo sapiens,421,ENSP00000384517,ARNTL,406,100%,1,1780-melanogaster:sapiens
1524,Homo sapiens,421,ENSP00000266503,ARNTL2,56938,NULL,0.174,1780-melanogaster:sapiens
1525,Drosophila melanogaster,415,FBpp0099478,Clk,38872,100%,1,1830-melanogaster:sapiens
1526,Homo sapiens,415,ENSP00000308741,CLOCK,9575,100%,1,1830-melanogaster:sapiens
1527,Homo sapiens,415,ENSP00000338283,NPAS2,4862,NULL,0.263,1830-melanogaster:sapiens
1528,Homo sapiens,952,ENSP00000308685,ADCY5,111,100%,1,332-melanogaster:sapiens
1529,Homo sapiens,952,ENSP00000311405,ADCY6,112,NULL,0.357,332-melanogaster:sapiens
1530,Drosophila melanogaster,642,FBpp0070624,mei-9,31373,100%,1,806-melanogaster:sapiens
1531,Homo sapiens,642,ENSP00000310520,ERCC4,2072,100%,1,806-melanogaster:sapiens
1532,Drosophila melanogaster,126,FBpp0077607,NLaz,33324,86%,1,4731-melanogaster:sapiens
1533,Homo sapiens,126,ENSP00000345179,APOD,347,100%,1,4731-melanogaster:sapiens
1534,Drosophila melanogaster,165,FBpp0085134,CG1746,43693,100%,1,4210-melanogaster:sapiens
1535,Homo sapiens,165,ENSP00000377878,ATP5G2,517,100%,1,4210-melanogaster:sapiens
1536,Homo sapiens,165,ENSP00000284727,ATP5G3,518,NULL,0.13,4210-melanogaster:sapiens
1537,Drosophila melanogaster,237,FBpp0086204,Cbp53E,36905,100%,1,3379-melanogaster:sapiens
1538,Homo sapiens,237,ENSP00000307508,CALB2,794,68%,1,3379-melanogaster:sapiens
1539,Homo sapiens,237,ENSP00000265431,CALB1,793,NULL,0.253,3379-melanogaster:sapiens
1540,Drosophila melanogaster,1347,FBpp0078640,Cg25C,33727,99%,1,136-melanogaster:sapiens
1541,Homo sapiens,1347,ENSP00000331902,COL4A5,1287,99%,1,136-melanogaster:sapiens
1542,Homo sapiens,1347,ENSP00000364973,COL4A1,1282,NULL,0.322,136-melanogaster:sapiens
1543,Homo sapiens,1347,ENSP00000327594,COL4A3,1285,NULL,0.19,136-melanogaster:sapiens
1544,Homo sapiens,1347,ENSP00000353654,COL4A2,1284,NULL,0.051,136-melanogaster:sapiens
1545,Drosophila melanogaster,119,FBpp0099728,fabp,3772232,100%,1,4795-melanogaster:sapiens
1546,Homo sapiens,119,ENSP00000362817,FABP3,2170,94%,1,4795-melanogaster:sapiens
1547,Homo sapiens,119,ENSP00000256104,FABP4,2167,NULL,0.396,4795-melanogaster:sapiens
1548,Homo sapiens,119,ENSP00000348931,FABP7,2173,NULL,0.356,4795-melanogaster:sapiens
1549,Homo sapiens,119,ENSP00000368362,FABP9,646480,NULL,0.282,4795-melanogaster:sapiens
1550,Homo sapiens,119,ENSP00000353650,FABP12,646486,NULL,0.215,4795-melanogaster:sapiens
1551,Homo sapiens,119,ENSP00000297258,FABP5,2171,NULL,0.101,4795-melanogaster:sapiens
1552,Drosophila melanogaster,401,FBpp0086833,CG18278,36487,100%,1,1917-melanogaster:sapiens
1553,Drosophila melanogaster,401,FBpp0086832,CG30059,246425,NULL,0.989,1917-melanogaster:sapiens
1554,Homo sapiens,401,ENSP00000258145,GNS,2799,100%,1,1917-melanogaster:sapiens
1555,Drosophila melanogaster,123,FBpp0091062,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1556,Drosophila melanogaster,123,FBpp0091110,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1557,Drosophila melanogaster,123,FBpp0091086,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1558,Drosophila melanogaster,123,FBpp0091089,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1559,Drosophila melanogaster,123,FBpp0091098,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1560,Drosophila melanogaster,123,FBpp0085248,His1:CG316,318854,100%,1,4752-melanogaster:sapiens
1561,Drosophila melanogaster,123,FBpp0091071,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1562,Drosophila melanogaster,123,FBpp0091065,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1563,Drosophila melanogaster,123,FBpp0091077,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1564,Drosophila melanogaster,123,FBpp0091095,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1565,Drosophila melanogaster,123,FBpp0091059,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1566,Drosophila melanogaster,123,FBpp0091052,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1567,Drosophila melanogaster,123,FBpp0091068,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1568,Drosophila melanogaster,123,FBpp0091092,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1569,Drosophila melanogaster,123,FBpp0091057,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
1570,Drosophila melanogaster,123,FBpp0091083,His1:CG338,318854,100%,1,4752-melanogaster:sapiens
