id_biblio,pubmed,title,url,author,publisher,year,journal,volume,pages,editor,book_title,review
584,11598021,Werner syndrome protein interacts with human flap endonuclease 1 and stimulates its cleavage activity,NULL,Brosh et al.,NULL,2001,EMBO J,20,5791-5801,NULL,NULL,0
585,12119409,Haploinsufficiency of Flap endonuclease (Fen1) leads to rapid tumor progression,NULL,Kucherlapati et al.,NULL,2002,Proc Natl Acad Sci U S A,99,9924-9929,NULL,NULL,0
586,8131753,The characterization of a mammalian DNA structure-specific endonuclease,NULL,Harrington and Lieber,NULL,1994,EMBO J,13,1235-1246,NULL,NULL,0
587,11430825,Regulation of human flap endonuclease-1 activity by acetylation through the transcriptional coactivator p300,NULL,Hasan et al.,NULL,2001,Mol Cell,7,1221-1231,NULL,NULL,0
588,9778254,Structure of the DNA repair and replication endonuclease and exonuclease FEN-1: coupling DNA and PCNA binding to FEN-1 activity,NULL,Hosfield et al.,NULL,1998,Cell,95,135-146,NULL,NULL,0
589,12453426,Flap endonuclease 1 efficiently cleaves base excision repair and DNA replication intermediates assembled into nucleosomes,NULL,Huggins et al.,NULL,2002,Mol Cell,10,1201-1211,NULL,NULL,0
590,11260214,The 'flap' endonuclease gene FEN1 is excluded as a candidate gene implicated in the CAG repeat expansion underlying Huntington disease,NULL,Otto et al.,NULL,2001,Clin Genet,59,122-127,NULL,NULL,0
592,14712220,TRF2 recruits the Werner syndrome (WRN) exonuclease for processing of telomeric DNA,NULL,Machwe et al.,NULL,2004,Oncogene,23,149-156,NULL,NULL,0
593,14499502,Tissue-specific changes of DNA repair protein Ku and mtHSP70 in aging rats and their retardation by caloric restriction,NULL,Um et al.,NULL,2003,Mech Ageing Dev,124,967-975,NULL,NULL,0
594,11152456,Requirements for the nucleolytic processing of DNA ends by the Werner syndrome protein-Ku70/80 complex,NULL,Li and Comai,NULL,2001,J Biol Chem,276,9896-9902,NULL,NULL,0
595,10805721,Analysis of ku80-mutant mice and cells with deficient levels of p53,NULL,Lim et al.,NULL,2000,Mol Cell Biol,20,3772-3780,NULL,NULL,0
597,12433363,Bax deficiency partially corrects interleukin-7 receptor alpha deficiency,NULL,Khaled et al.,NULL,2002,Immunity,17,561-573,NULL,NULL,0
598,11226431,Aging but not dietary restriction alters the activation-induced apoptosis in rat T cells,NULL,Pahlavani and Vargas,NULL,2001,FEBS Lett,491,114-118,NULL,NULL,0
599,9988273,Prolongation of ovarian lifespan into advanced chronological age by Bax-deficiency,NULL,Perez et al.,NULL,1999,Nat Genet,21,200-203,NULL,NULL,0
600,9102310,Bax promotes neuronal cell death and is downregulated during the development of the nervous system,NULL,Vekrellis et al.,NULL,1997,Development,124,1239-1249,NULL,NULL,0
601,7569956,Bax-deficient mice with lymphoid hyperplasia and male germ cell death,NULL,Knudson et al.,NULL,1995,Science,270,96-99,NULL,NULL,0
602,8358790,"Bcl-2 heterodimers in vivo with a conserved homolog, Bax, that accelerates programmed cell death",NULL,Oltvai et al.,NULL,1993,Cell,74,609-619,NULL,NULL,0
603,11326099,Proapoptotic BAX or BAK: a requisite gateway to mitochondrial dysfunction and death,NULL,Wei et al.,NULL,2001,Science,292,727-730,NULL,NULL,0
604,1689463,Retinoblastoma in transgenic mice,NULL,Windle et al.,NULL,1990,Nature,343,665-669,NULL,NULL,0
605,1406932,Mice deficient in Rb are nonviable and show defects in neurogenesis and haematopoiesis,NULL,Lee et al.,NULL,1992,Nature,359,288-294,NULL,NULL,0
606,12379853,A role for the Rb family of proteins in controlling telomere length,NULL,Garcia-Cao et al.,NULL,2002,Nat Genet,32,415-419,NULL,NULL,0
607,1830372,Cyclin A and the retinoblastoma gene product complex with a common transcription factor,NULL,Bandara et al.,NULL,1991,Nature,352,249-251,NULL,NULL,0
608,1655277,The retinoblastoma gene product regulates progression through the G1 phase of the cell cycle,NULL,Goodrich et al.,NULL,1991,Cell,67,293-302,NULL,NULL,0
609,2895499,Absence of TGF-beta receptors and growth inhibitory responses in retinoblastoma cells,NULL,Kimchi et al.,NULL,1988,Science,240,196-199,NULL,NULL,0
610,3823889,"Human retinoblastoma susceptibility gene: cloning, identification, and sequence",NULL,Lee et al.,NULL,1987,Science,235,1394-1399,NULL,NULL,0
611,9491888,Rb interacts with histone deacetylase to repress transcription,NULL,Luo et al.,NULL,1998,Cell,92,463-473,NULL,NULL,0
612,8304343,"The genetics of retinoblastoma, revisited",NULL,Naumova and Sapienza,NULL,1994,Am J Hum Genet,54,264-273,NULL,NULL,0
613,1881452,Oncogenic germ-line mutations in Sp1 and ATF sites in the human retinoblastoma gene,NULL,Sakai et al.,NULL,1991,Nature,353,83-86,NULL,NULL,0
614,7736585,The retinoblastoma protein and cell cycle control,NULL,Weinberg,NULL,1995,Cell,81,323-330,NULL,NULL,1
615,12607001,Extra-embryonic function of Rb is essential for embryonic development and viability,NULL,Wu et al.,NULL,2003,Nature,421,942-947,NULL,NULL,0
616,10199402,"Active transcriptional repression by the Rb-E2F complex mediates G1 arrest triggered by p16(INK4a), TGF-beta, and contact inhibition",NULL,Zhang et al.,NULL,1999,Cell,97,53-61,NULL,NULL,0
617,12757710,Aging reduces proliferative capacities of liver by switching pathways of C/EBPalpha growth arrest,NULL,Iakova et al.,NULL,2003,Cell,113,495-506,NULL,NULL,0
618,7894480,Identification of a novel X-linked gene responsible for Emery-Dreifuss muscular dystrophy,NULL,Bione et al.,NULL,1994,Nat Genet,8,323-327,NULL,NULL,0
619,7564569,"Rapid tyrosine phosphorylation of Grb2 and Shc in T cells exposed to anti-CD3, anti-CD4, and anti-CD45 stimuli: differential effects of aging",NULL,Ghosh and Miller,NULL,1995,Mech Ageing Dev,80,171-187,NULL,NULL,0
620,9865697,Mammalian Grb2 regulates multiple steps in embryonic development and malignant transformation,NULL,Cheng et al.,NULL,1998,Cell,95,793-803,NULL,NULL,0
621,1322798,The SH2 and SH3 domain-containing protein GRB2 links receptor tyrosine kinases to ras signaling,NULL,Lowenstein et al.,NULL,1992,Cell,70,431-442,NULL,NULL,0
622,8253073,"Ash/Grb-2, a SH2/SH3-containing protein, couples to signaling for mitogenesis and cytoskeletal reorganization by EGF and PDGF",NULL,Matuoka et al.,NULL,1993,EMBO J,12,3467-3473,NULL,NULL,0
623,7806216,"Mapping GRB2, a signal transduction gene in the human and the mouse",NULL,Yulug et al.,NULL,1994,Genomics,22,313-318,NULL,NULL,0
624,14604822,FoxO3a eggs on fertility and aging,NULL,Brenkman and Burgering,NULL,2003,Trends Mol Med,9,464-467,NULL,NULL,0
625,12855809,Suppression of ovarian follicle activation in mice by the transcription factor Foxo3a,NULL,Castrillon et al.,NULL,2003,Science,301,215-218,NULL,NULL,0
626,12750521,Regulation of aging and age-related disease by DAF-16 and heat-shock factor,NULL,Hsu et al.,NULL,2003,Science,300,1142-1145,NULL,NULL,0
627,10102273,Akt promotes cell survival by phosphorylating and inhibiting a Forkhead transcription factor,NULL,Brunet et al.,NULL,1999,Cell,96,857-868,NULL,NULL,0
628,9353126,The fork head transcription factor DAF-16 transduces insulin-like metabolic and longevity signals in C. elegans,NULL,Ogg et al.,NULL,1997,Nature,389,994-999,NULL,NULL,0
629,11607034,Forkhead transcription factors contribute to execution of the mitotic programme in mammals,NULL,Alvarez et al.,NULL,2001,Nature,413,744-747,NULL,NULL,0
630,12219087,Regulation of insulin action and pancreatic beta-cell function by mutated alleles of the gene encoding forkhead transcription factor Foxo1,NULL,Nakae et al.,NULL,2002,Nat Genet,32,245-253,NULL,NULL,0
631,12814804,Characterization of the heat shock response in mature zebrafish (Danio rerio),NULL,Murtha and Keller,NULL,2003,Exp Gerontol,38,683-691,NULL,NULL,0
632,11518492,Heat shock response and ageing: mechanisms and applications,NULL,Verbeke et al.,NULL,2001,Cell Biol Int,25,845-857,NULL,NULL,1
633,10739655,Age-related alterations in the activation of heat shock transcription factor 1 in rat hepatocytes,NULL,Heydari et al.,NULL,2000,Exp Cell Res,256,83-93,NULL,NULL,0
634,10545106,"HSF1 is required for extra-embryonic development, postnatal growth and protection during inflammatory responses in mice",NULL,Xiao et al.,NULL,1999,EMBO J,18,5943-5952,NULL,NULL,0
635,10360681,Expression of heat shock protein 70 decreases with age in hepatocytes and splenocytes from female rats,NULL,Gutsmann-Conrad et al.,NULL,1999,Mech Ageing Dev,107,255-270,NULL,NULL,0
636,9637782,The expression of heat shock protein 70 decreases with cellular senescence in vitro and in cells derived from young and old human subjects,NULL,Gutsmann-Conrad et al.,NULL,1998,Exp Cell Res,241,404-413,NULL,NULL,0
637,9147375,Attenuated stress responses in young and old human lymphocytes,NULL,Jurivich et al.,NULL,1997,Mech Ageing Dev,94,233-249,NULL,NULL,0
638,9222610,Diminished heat shock response in the aged myocardium,NULL,Locke and Tanguay,NULL,1996,Cell Stress Chaperones,1,251-260,NULL,NULL,0
639,8934873,Effect of caloric restriction on the expression of heat shock protein 70 and the activation of heat shock transcription factor 1,NULL,Heydari et al.,NULL,1996,Dev Genet,18,114-124,NULL,NULL,0
640,8856987,Attenuated heat shock transcriptional response in aging: molecular mechanism and implication in the biology of aging,NULL,Liu et al.,NULL,1996,EXS,77,393-408,NULL,NULL,1
641,7737368,The expression of heat shock protein 70 decreases with age in lymphocytes from rats and rhesus monkeys,NULL,Pahlavani et al.,NULL,1995,Exp Cell Res,218,310-318,NULL,NULL,0
642,7988669,Hsp70 and aging,NULL,Heydari et al.,NULL,1994,Experientia,50,1092-1098,NULL,NULL,1
643,7798227,Effects of neurohormonal stress and aging on the activation of mammalian heat shock factor 1,NULL,Fawcett et al.,NULL,1994,J Biol Chem,269,32272-32278,NULL,NULL,0
644,8197174,Specific association between the human DNA repair proteins XPA and ERCC1,NULL,Li et al.,NULL,1994,Proc Natl Acad Sci U S A,91,5012-5016,NULL,NULL,0
645,7891694,Mutations in XPA that prevent association with ERCC1 are defective in nucleotide excision repair,NULL,Li et al.,NULL,1995,Mol Cell Biol,15,1993-1998,NULL,NULL,0
646,11687625,Early postnatal ataxia and abnormal cerebellar development in mice lacking xeroderma pigmentosum group A and Cockayne syndrome group B DNA repair genes,NULL,Murai et al.,NULL,2001,Proc Natl Acad Sci U S A,98,13379-13384,NULL,NULL,0
647,7675085,High incidence of ultraviolet-B- or chemical-carcinogen-induced skin tumours in mice lacking the xeroderma pigmentosum group A gene,NULL,Nakane et al.,NULL,1995,Nature,377,165-168,NULL,NULL,0
648,11311146,"Rat peptide methionine sulphoxide reductase: cloning of the cDNA, and down-regulation of gene expression and enzyme activity during aging",NULL,Petropoulos et al.,NULL,2001,Biochem J,355,819-825,NULL,NULL,0
649,12039877,"Mitochondrial targeting of the human peptide methionine sulfoxide reductase (MSRA), an enzyme involved in the repair of oxidized proteins",NULL,Hansel et al.,NULL,2002,FASEB J,16,911-913,NULL,NULL,0
650,10678659,Rothmund-Thomson syndrome due to RECQ4 helicase mutations: report and clinical and molecular comparisons with Bloom syndrome and Werner syndrome,NULL,Lindor et al.,NULL,2000,Am J Med Genet,90,223-228,NULL,NULL,0
651,10552928,"Rothmund-thomson syndrome responsible gene, RECQL4: genomic structure and products",NULL,Kitao et al.,NULL,1999,Genomics,61,268-276,NULL,NULL,0
652,11257107,DNA helicase deficiencies associated with cancer predisposition and premature ageing disorders,NULL,Mohaghegh and Hickson,NULL,2001,Hum Mol Genet,10,741-746,NULL,NULL,1
653,2366592,"Sister chromatid exchange and proliferation pattern in lymphocytes from newborns, elderly subjects and in premature aging syndromes",NULL,Melaragno and Smith,NULL,1990,Mech Ageing Dev,54,43-53,NULL,NULL,0
654,10319867,Mutations in RECQL4 cause a subset of cases of Rothmund-Thomson syndrome,NULL,Kitao et al.,NULL,1999,Nat Genet,22,82-84,NULL,NULL,0
655,14679299,Life-long reduction in MnSOD activity results in increased DNA damage and higher incidence of cancer but does not accelerate aging,NULL,Van Remmen et al.,NULL,2003,Physiol Genomics,16,29-37,NULL,NULL,0
656,12456885,RNA interference-mediated silencing of Sod2 in Drosophila leads to early adult-onset mortality and elevated endogenous oxidative stress,NULL,Kirby et al.,NULL,2002,Proc Natl Acad Sci U S A,99,16162-16167,NULL,NULL,0
657,11226230,Increased mitochondrial oxidative stress in the Sod2 (+/-) mouse results in the age-related decline of mitochondrial function culminating in increased apoptosis,NULL,Kokoszka et al.,NULL,2001,Proc Natl Acad Sci U S A,98,2278-2283,NULL,NULL,0
658,7493016,Dilated cardiomyopathy and neonatal lethality in mutant mice lacking manganese superoxide dismutase,NULL,Li et al.,NULL,1995,Nat Genet,11,376-381,NULL,NULL,0
659,9927656,Mitochondrial disease in superoxide dismutase 2 mutant mice,NULL,Melov et al.,NULL,1999,Proc Natl Acad Sci U S A,96,846-851,NULL,NULL,0
660,9462746,A novel neurological phenotype in mice lacking mitochondrial manganese superoxide dismutase,NULL,Melov et al.,NULL,1998,Nat Genet,18,159-163,NULL,NULL,0
661,12624725,The polymorphism of manganese superoxide dismutase is associated with diabetic nephropathy in Japanese type 2 diabetic patients,NULL,Nomiyama et al.,NULL,2003,J Hum Genet,48,138-141,NULL,NULL,0
662,11166032,Mutation frequency is reduced in the cerebellum of Big Blue mice overexpressing a human wild type SOD1 gene,NULL,Kunishige et al.,NULL,2001,Mutat Res,473,139-149,NULL,NULL,0
663,11114261,"Human Cu/Zn superoxide dismutase (SOD1) overexpression in mice causes mitochondrial vacuolization, axonal degeneration, and premature motoneuron death and accelerates motoneuron disease in mice expressing familial amyotrophic lateral sclerosis mutant SOD1",NULL,Jaarsma et al.,NULL,2000,Neurobiol Dis,7,623-643,NULL,NULL,0
664,8643599,"The Golgi apparatus of spinal cord motor neurons in transgenic mice expressing mutant Cu,Zn superoxide dismutase becomes fragmented in early, preclinical stages of the disease",NULL,Mourelatos et al.,NULL,1996,Proc Natl Acad Sci U S A,93,5472-5477,NULL,NULL,0
665,8610185,Transgenic mice carrying a human mutant superoxide dismutase transgene develop neuronal cytoskeletal pathology resembling human amyotrophic lateral sclerosis lesions,NULL,Tu et al.,NULL,1996,Proc Natl Acad Sci U S A,93,3155-3160,NULL,NULL,0
666,8209258,"Motor neuron degeneration in mice that express a human Cu,Zn superoxide dismutase mutation",NULL,Gurney et al.,NULL,1994,Science,264,1772-1775,NULL,NULL,0
667,8592323,Familial amyotrophic lateral sclerosis/motor neurone disease (FALS): a review of current developments,NULL,de Belleroche et al.,NULL,1995,J Med Genet,32,841-847,NULL,NULL,1
668,8351519,"Amyotrophic lateral sclerosis and structural defects in Cu,Zn superoxide dismutase",NULL,Deng et al.,NULL,1993,Science,261,1047-1051,NULL,NULL,0
669,2960971,Transgenic mice with increased Cu/Zn-superoxide dismutase activity: animal model of dosage effects in Down syndrome,NULL,Epstein et al.,NULL,1987,Proc Natl Acad Sci U S A,84,8044-8048,NULL,NULL,0
670,9228005,Bcl-2: prolonging life in a transgenic mouse model of familial amyotrophic lateral sclerosis,NULL,Kostic et al.,NULL,1997,Science,277,559-562,NULL,NULL,0
671,12060716,Amyotrophic lateral sclerosis: a proposed mechanism,NULL,Okado-Matsumoto and Fridovich,NULL,2002,Proc Natl Acad Sci U S A,99,9010-9014,NULL,NULL,0
672,8650157,"A gain-of-function of an amyotrophic lateral sclerosis-associated Cu,Zn-superoxide dismutase mutant: an enhancement of free radical formation due to a decrease in K(m) for hydrogen peroxide",NULL,Yim et al.,NULL,1996,Proc Natl Acad Sci U S A,93,5709-5714,NULL,NULL,0
673,12482952,The Forkhead box m1b transcription factor is essential for hepatocyte DNA replication and mitosis during mouse liver regeneration,NULL,Wang et al.,NULL,2002,Proc Natl Acad Sci U S A,99,16881-16886,NULL,NULL,0
674,10741968,Mitotic misregulation and human aging,NULL,Ly et al.,NULL,2000,Science,287,2486-2492,NULL,NULL,0
675,10501970,Conservation of the Caenorhabditis elegans timing gene clk-1 from yeast to human: a gene required for ubiquinone biosynthesis with potential implications for aging,NULL,Vajo et al.,NULL,1999,Mamm Genome,10,1000-1004,NULL,NULL,0
676,11511092,Mouse coq7/clk-1 orthologue rescued slowed rhythmic behavior and extended life span of clk-1 longevity mutant in Caenorhabditis elegans,NULL,Takahashi et al.,NULL,2001,Biochem Biophys Res Commun,286,534-540,NULL,NULL,0
677,10373327,Orthologues of the Caenorhabditis elegans longevity gene clk-1 in mouse and human,NULL,Asaumi et al.,NULL,1999,Genomics,58,293-301,NULL,NULL,0
678,14724264,"Eye movements of the murine P/Q calcium channel mutant rocker, and the impact of aging",NULL,Stahl,NULL,2004,J Neurophysiol,91,2066-2078,NULL,NULL,0
679,7537420,Exocytotic Ca(2+) channels in mammalian central neurons,NULL,Dunlap et al.,NULL,1995,Trends Neurosci,18,89-98,NULL,NULL,1
680,8929530,Absence epilepsy in tottering mutant mice is associated with calcium channel defects,NULL,Fletcher et al.,NULL,1996,Cell,87,607-617,NULL,NULL,0
681,8638124,Increase in single L-type calcium channels in hippocampal neurons during aging,NULL,Thibault and Landfield,NULL,1996,Science,272,1017-1020,NULL,NULL,0
