"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
855,"Rattus norvegicus",2659,"2659","Cckbr",25706,"78%",1,"2659-elegans:norvegicus"
856,"Caenorhabditis elegans",510,"510","daf-2",175410,"99%",1,"510-elegans:norvegicus"
857,"Rattus norvegicus",510,"510","Igf1r",25718,"99%",1,"510-elegans:norvegicus"
858,"Rattus norvegicus",510,"510","Insr",24954,NULL,0.422,"510-elegans:norvegicus"
859,"Rattus norvegicus",510,"510","Insrr",60663,NULL,0.365,"510-elegans:norvegicus"
860,"Caenorhabditis elegans",2581,"2581","clk-1",175729,"100%",1,"2581-elegans:norvegicus"
861,"Rattus norvegicus",2581,"2581","Coq7",25249,"100%",1,"2581-elegans:norvegicus"
862,"Caenorhabditis elegans",4433,"4433","mdt-15",175817,"100%",1,"4433-elegans:norvegicus"
863,"Rattus norvegicus",4433,"4433","Med15",360743,"100%",1,"4433-elegans:norvegicus"
864,"Caenorhabditis elegans",2419,"2419","ubc-18",175985,"100%",1,"2419-elegans:norvegicus"
865,"Caenorhabditis elegans",3305,"3305","rheb-1",176327,"98%",1,"3305-elegans:norvegicus"
866,"Rattus norvegicus",3305,"3305","Rhebl1",359959,"89%",1,"3305-elegans:norvegicus"
867,"Caenorhabditis elegans",117,"117","cbp-1",176380,"100%",1,"117-elegans:norvegicus"
868,"Rattus norvegicus",117,"117","Crebbp",54244,"100%",1,"117-elegans:norvegicus"
869,"Rattus norvegicus",117,"117","F1LPY5_RAT",170915,NULL,0.42,"117-elegans:norvegicus"
870,"Caenorhabditis elegans",4213,"4213","sknr-1",189139,"100%",1,"4213-elegans:norvegicus"
871,"Caenorhabditis elegans",4213,"4213","skn-1",177343,"100%",1,"4213-elegans:norvegicus"
872,"Rattus norvegicus",4213,"4213","Nfe2l2",83619,"100%",1,"4213-elegans:norvegicus"
873,"Rattus norvegicus",4213,"4213","Nfe2l1",360610,"100%",1,"4213-elegans:norvegicus"
874,"Rattus norvegicus",4213,"4213","Nfe2",366998,NULL,0.094,"4213-elegans:norvegicus"
875,"Caenorhabditis elegans",3144,"3144","bec-1",177345,"100%",1,"3144-elegans:norvegicus"
876,"Rattus norvegicus",3144,"3144","Becn1",114558,"100%",1,"3144-elegans:norvegicus"
877,"Rattus norvegicus",3144,"3144","RGD1563293",289269,NULL,0.219,"3144-elegans:norvegicus"
878,"Caenorhabditis elegans",1570,"1570","faah-2",177612,"72%",1,"1570-elegans:norvegicus"
879,"Caenorhabditis elegans",1570,"1570","faah-1",177613,NULL,0.404,"1570-elegans:norvegicus"
880,"Caenorhabditis elegans",1570,"1570","faah-3",176916,NULL,0.129,"1570-elegans:norvegicus"
881,"Rattus norvegicus",1570,"1570","Faah",29347,"100%",1,"1570-elegans:norvegicus"
882,"Caenorhabditis elegans",4037,"4037","hsp-12.3",177777,"71%",1,"4037-elegans:norvegicus"
883,"Caenorhabditis elegans",4037,"4037","hsp-12.6",177778,NULL,0.497,"4037-elegans:norvegicus"
884,"Caenorhabditis elegans",4037,"4037","hsp-12.2",176148,NULL,0.103,"4037-elegans:norvegicus"
885,"Caenorhabditis elegans",4037,"4037","hsp-12.1",188710,NULL,0.09,"4037-elegans:norvegicus"
886,"Rattus norvegicus",4037,"4037","Cryab",25420,"100%",1,"4037-elegans:norvegicus"
887,"Rattus norvegicus",4037,"4037","Hspb6",192245,NULL,0.16,"4037-elegans:norvegicus"
888,"Caenorhabditis elegans",1450,"1450","sir-2.1",177924,"100%",1,"1450-elegans:norvegicus"
889,"Caenorhabditis elegans",772,"772","atg-7",178005,"100%",1,"772-elegans:norvegicus"
890,"Rattus norvegicus",772,"772","Atg7",312647,"100%",1,"772-elegans:norvegicus"
891,"Caenorhabditis elegans",577,"577","smk-1",179243,"100%",1,"577-elegans:norvegicus"
892,"Rattus norvegicus",577,"577","Smek2",360993,NULL,0.597,"577-elegans:norvegicus"
893,"Rattus norvegicus",577,"577","Smek3",302756,NULL,0.147,"577-elegans:norvegicus"
894,"Rattus norvegicus",577,"577","Smek3",302756,NULL,0.126,"577-elegans:norvegicus"
895,"Rattus norvegicus",577,"577","RGD1563554",317272,NULL,0.124,"577-elegans:norvegicus"
896,"Rattus norvegicus",577,"577","RGD1563978",302447,NULL,0.121,"577-elegans:norvegicus"
897,"Caenorhabditis elegans",2671,"2671","egl-9",179461,"100%",1,"2671-elegans:norvegicus"
898,"Rattus norvegicus",2671,"2671","Egln3",54702,"100%",1,"2671-elegans:norvegicus"
899,"Rattus norvegicus",2671,"2671","Egln1",308913,NULL,0.21,"2671-elegans:norvegicus"
900,"Rattus norvegicus",2671,"2671","Egln2",308457,NULL,0.195,"2671-elegans:norvegicus"
901,"Caenorhabditis elegans",890,"890","unc-51",180311,"100%",1,"890-elegans:norvegicus"
902,"Rattus norvegicus",890,"890","D3Z9J7_RAT",303206,"100%",1,"890-elegans:norvegicus"
903,"Rattus norvegicus",890,"890","Ulk1",360827,NULL,0.291,"890-elegans:norvegicus"
904,"Caenorhabditis elegans",3225,"3225","pha-4",180357,"100%",1,"3225-elegans:norvegicus"
905,"Rattus norvegicus",3225,"3225","Foxd3",29203,"99%",1,"3225-elegans:norvegicus"
906,"Rattus norvegicus",3225,"3225","Foxe3",171302,NULL,0.055,"3225-elegans:norvegicus"
907,"Caenorhabditis elegans",3421,"3421","hif-1",180359,"100%",1,"3421-elegans:norvegicus"
908,"Rattus norvegicus",3421,"3421","Sim1",309888,"81%",1,"3421-elegans:norvegicus"
909,"Caenorhabditis elegans",551,"551","sams-3",178446,"100%",1,"551-elegans:norvegicus"
910,"Caenorhabditis elegans",551,"551","sams-4",177354,NULL,0.765,"551-elegans:norvegicus"
911,"Caenorhabditis elegans",551,"551","sams-5",177389,NULL,0.697,"551-elegans:norvegicus"
912,"Caenorhabditis elegans",551,"551","sams-1",181370,NULL,0.265,"551-elegans:norvegicus"
913,"Rattus norvegicus",551,"551","RGD1560523",171347,"99%",1,"551-elegans:norvegicus"
914,"Caenorhabditis elegans",3667,"3667","elt-3",181503,"100%",1,"3667-elegans:norvegicus"
915,"Rattus norvegicus",3667,"3667","Gata3",85471,"100%",1,"3667-elegans:norvegicus"
916,"Rattus norvegicus",3667,"3667","Gata2",25159,NULL,0.544,"3667-elegans:norvegicus"
917,"Rattus norvegicus",3667,"3667","Gata1",25172,NULL,0.142,"3667-elegans:norvegicus"
918,"Caenorhabditis elegans",477,"477","aak-2",181727,"99%",1,"477-elegans:norvegicus"
919,"Rattus norvegicus",477,"477","Prkaa2",78975,"100%",1,"477-elegans:norvegicus"
920,"Rattus norvegicus",477,"477","Prkaa1",65248,NULL,0.446,"477-elegans:norvegicus"
921,"Caenorhabditis elegans",4075,"4075","trx-1",181863,"67%",1,"4075-elegans:norvegicus"
922,"Rattus norvegicus",4075,"4075","Txn1",116484,"100%",1,"4075-elegans:norvegicus"
923,"Rattus norvegicus",4075,"4075","Txndc8",362525,NULL,0.103,"4075-elegans:norvegicus"
924,"Caenorhabditis elegans",2659,"2659","ckr-2",175341,"97%",1,"2659-elegans:norvegicus"
925,"Caenorhabditis elegans",2659,"2659","ckr-1",188774,NULL,0.074,"2659-elegans:norvegicus"
926,"Rattus norvegicus",2659,"2659","Cckbr",25706,"78%",1,"2659-elegans:norvegicus"
927,"Caenorhabditis elegans",4143,"4143","drr-2",259546,"100%",1,"4143-elegans:norvegicus"
928,"Rattus norvegicus",4143,"4143","Eif4h",288599,"80%",1,"4143-elegans:norvegicus"
929,"Caenorhabditis elegans",147,"147","wwp-1",171647,"80%",1,"147-elegans:cerevisiae"
930,"Saccharomyces cerevisiae",147,"147","RSP5",856862,"100%",1,"147-elegans:cerevisiae"
931,"Caenorhabditis elegans",441,"441","phb-1",171768,"100%",1,"441-elegans:cerevisiae"
932,"Saccharomyces cerevisiae",441,"441","PHB1",853033,"100%",1,"441-elegans:cerevisiae"
933,"Caenorhabditis elegans",14,"14","let-363",172167,"100%",1,"14-elegans:cerevisiae"
934,"Saccharomyces cerevisiae",14,"14","TOR2",853632,"100%",1,"14-elegans:cerevisiae"
935,"Saccharomyces cerevisiae",14,"14","TOR1",853529,NULL,0.567,"14-elegans:cerevisiae"
936,"Caenorhabditis elegans",320,"320","vps-34",172280,"100%",1,"320-elegans:cerevisiae"
937,"Saccharomyces cerevisiae",320,"320","VPS34",850941,"100%",1,"320-elegans:cerevisiae"
938,"Caenorhabditis elegans",1247,"1247","hsf-1",173078,"100%",1,"1247-elegans:cerevisiae"
939,"Saccharomyces cerevisiae",1247,"1247","HSF1",852806,"100%",1,"1247-elegans:cerevisiae"
940,"Caenorhabditis elegans",464,"464","phb-2",174034,"100%",1,"464-elegans:cerevisiae"
941,"Saccharomyces cerevisiae",464,"464","PHB2",853146,"100%",1,"464-elegans:cerevisiae"
942,"Caenorhabditis elegans",335,"335","ire-1",174305,"99%",1,"335-elegans:cerevisiae"
943,"Saccharomyces cerevisiae",335,"335","IRE1",856478,"100%",1,"335-elegans:cerevisiae"
944,"Caenorhabditis elegans",1137,"1137","clk-1",175729,"100%",1,"1137-elegans:cerevisiae"
945,"Saccharomyces cerevisiae",1137,"1137","CAT5",854292,"100%",1,"1137-elegans:cerevisiae"
946,"Caenorhabditis elegans",895,"895","faah-1",177613,"84%",1,"895-elegans:cerevisiae"
947,"Caenorhabditis elegans",895,"895","faah-2",177612,NULL,0.489,"895-elegans:cerevisiae"
948,"Caenorhabditis elegans",895,"895","faah-3",176916,NULL,0.257,"895-elegans:cerevisiae"
949,"Caenorhabditis elegans",895,"895","faah-4",176620,NULL,0.073,"895-elegans:cerevisiae"
950,"Caenorhabditis elegans",895,"895","faah-5",190325,NULL,0.062,"895-elegans:cerevisiae"
951,"Saccharomyces cerevisiae",895,"895","AMD2",851829,"100%",1,"895-elegans:cerevisiae"
952,"Caenorhabditis elegans",947,"947","sir-2.1",177924,"99%",1,"947-elegans:cerevisiae"
953,"Saccharomyces cerevisiae",947,"947","HST2",856092,"100%",1,"947-elegans:cerevisiae"
954,"Caenorhabditis elegans",290,"290","atg-7",178005,"100%",1,"290-elegans:cerevisiae"
955,"Saccharomyces cerevisiae",290,"290","ATG7",856576,"100%",1,"290-elegans:cerevisiae"
956,"Caenorhabditis elegans",944,"944","smk-1",179243,"100%",1,"944-elegans:cerevisiae"
957,"Saccharomyces cerevisiae",944,"944","PSY2",855520,"100%",1,"944-elegans:cerevisiae"
958,"Caenorhabditis elegans",707,"707","unc-51",180311,"99%",1,"707-elegans:cerevisiae"
959,"Saccharomyces cerevisiae",707,"707","ATG1",852695,"97%",1,"707-elegans:cerevisiae"
960,"Caenorhabditis elegans",1336,"1336","pha-4",180357,"100%",1,"1336-elegans:cerevisiae"
961,"Saccharomyces cerevisiae",1336,"1336","FKH2",855656,"100%",1,"1336-elegans:cerevisiae"
962,"Saccharomyces cerevisiae",1336,"1336","FKH1",854675,NULL,0.188,"1336-elegans:cerevisiae"
963,"Caenorhabditis elegans",168,"168","sams-4",177354,"100%",1,"168-elegans:cerevisiae"
964,"Caenorhabditis elegans",168,"168","sams-3",178446,NULL,0.814,"168-elegans:cerevisiae"
965,"Caenorhabditis elegans",168,"168","sams-5",177389,NULL,0.784,"168-elegans:cerevisiae"
966,"Caenorhabditis elegans",168,"168","sams-1",181370,NULL,0.433,"168-elegans:cerevisiae"
967,"Saccharomyces cerevisiae",168,"168","SAM1",850877,"100%",1,"168-elegans:cerevisiae"
968,"Saccharomyces cerevisiae",168,"168","SAM2",852113,NULL,0.78,"168-elegans:cerevisiae"
969,"Caenorhabditis elegans",305,"305","aak-2",181727,"100%",1,"305-elegans:cerevisiae"
970,"Caenorhabditis elegans",305,"305","aak-1",176230,NULL,0.14,"305-elegans:cerevisiae"
971,"Saccharomyces cerevisiae",305,"305","SNF1",852088,"100%",1,"305-elegans:cerevisiae"
972,"Caenorhabditis elegans",1561,"1561","trx-1",181863,"79%",1,"1561-elegans:cerevisiae"
973,"Saccharomyces cerevisiae",1561,"1561","TRX2",853123,"100%",1,"1561-elegans:cerevisiae"
974,"Saccharomyces cerevisiae",1561,"1561","TRX1",850732,NULL,0.672,"1561-elegans:cerevisiae"
975,"Saccharomyces cerevisiae",1561,"1561","TRX3",850444,NULL,0.16,"1561-elegans:cerevisiae"
976,"Caenorhabditis elegans",633,"633","rab-8",171935,"95%",1,"633-elegans:cerevisiae"
977,"Caenorhabditis elegans",633,"633","rab-10",266836,NULL,0.128,"633-elegans:cerevisiae"
978,"Saccharomyces cerevisiae",633,"633","SEC4",850543,"99%",1,"633-elegans:cerevisiae"
979,"Caenorhabditis elegans",1308,"1308","elo-7",186426,"100%",1,"1308-elegans:cerevisiae"
980,"Caenorhabditis elegans",1308,"1308","elo-6",177321,"100%",1,"1308-elegans:cerevisiae"
981,"Caenorhabditis elegans",1308,"1308","elo-1",177787,NULL,0.245,"1308-elegans:cerevisiae"
982,"Caenorhabditis elegans",1308,"1308","elo-5",177320,NULL,0.193,"1308-elegans:cerevisiae"
983,"Caenorhabditis elegans",1308,"1308","elo-2",178532,NULL,0.167,"1308-elegans:cerevisiae"
984,"Caenorhabditis elegans",1308,"1308","elo-3",183948,NULL,0.148,"1308-elegans:cerevisiae"
985,"Caenorhabditis elegans",1308,"1308","elo-4",183367,NULL,0.084,"1308-elegans:cerevisiae"
986,"Caenorhabditis elegans",1308,"1308","elo-9",190207,NULL,0.082,"1308-elegans:cerevisiae"
987,"Saccharomyces cerevisiae",1308,"1308","SUR4",851087,"100%",1,"1308-elegans:cerevisiae"
988,"Saccharomyces cerevisiae",1308,"1308","FEN1",850400,"100%",1,"1308-elegans:cerevisiae"
989,"Saccharomyces cerevisiae",1308,"1308","ELO1",853243,NULL,0.453,"1308-elegans:cerevisiae"
990,"Caenorhabditis elegans",230,"230","H24K24.3",178597,"100%",1,"230-elegans:cerevisiae"
991,"Caenorhabditis elegans",230,"230","Y50D4C.2",178598,NULL,0.661,"230-elegans:cerevisiae"
992,"Saccharomyces cerevisiae",230,"230","SFA1",851386,"100%",1,"230-elegans:cerevisiae"
993,"Caenorhabditis elegans",1265,"1265","rpl-31",173235,"100%",1,"1265-elegans:cerevisiae"
994,"Saccharomyces cerevisiae",1265,"1265","RPL31B",851122,"100%",1,"1265-elegans:cerevisiae"
995,"Saccharomyces cerevisiae",1265,"1265","RPL31A",851484,"100%",1,"1265-elegans:cerevisiae"
996,"Caenorhabditis elegans",1820,"1820","sir-2.4",182284,"100%",1,"1820-elegans:cerevisiae"
997,"Saccharomyces cerevisiae",1820,"1820","HST4",851772,"100%",1,"1820-elegans:cerevisiae"
998,"Saccharomyces cerevisiae",1820,"1820","HST3",854190,NULL,0.152,"1820-elegans:cerevisiae"
999,"Saccharomyces cerevisiae",1820,"1820","SIR2",851520,NULL,0.06,"1820-elegans:cerevisiae"
1000,"Caenorhabditis elegans",825,"825","jmjd-2",175080,"100%",1,"825-elegans:cerevisiae"
1001,"Saccharomyces cerevisiae",825,"825","GIS1",851670,"100%",1,"825-elegans:cerevisiae"
1002,"Saccharomyces cerevisiae",825,"825","RPH1",856916,NULL,0.071,"825-elegans:cerevisiae"
1003,"Caenorhabditis elegans",430,"430","ftt-2",181348,"100%",1,"430-elegans:cerevisiae"
1004,"Caenorhabditis elegans",430,"430","par-5",178113,NULL,0.556,"430-elegans:cerevisiae"
1005,"Saccharomyces cerevisiae",430,"430","BMH2",851676,"100%",1,"430-elegans:cerevisiae"
1006,"Saccharomyces cerevisiae",430,"430","BMH1",856924,NULL,0.769,"430-elegans:cerevisiae"
1007,"Caenorhabditis elegans",817,"817","his-67",191680,"100%",1,"817-elegans:cerevisiae"
1008,"Saccharomyces cerevisiae",817,"817","HHF2",852294,"100%",1,"817-elegans:cerevisiae"
1009,"Saccharomyces cerevisiae",817,"817","HHF1",852294,"100%",1,"817-elegans:cerevisiae"
1010,"Caenorhabditis elegans",566,"566","F14B4.2",172751,"100%",1,"566-elegans:cerevisiae"
1011,"Caenorhabditis elegans",566,"566","H25P06.1",173022,NULL,0.148,"566-elegans:cerevisiae"
1012,"Caenorhabditis elegans",566,"566","Y77E11A.1",176958,NULL,0.063,"566-elegans:cerevisiae"
1013,"Saccharomyces cerevisiae",566,"566","HXK1",850614,"100%",1,"566-elegans:cerevisiae"
1014,"Saccharomyces cerevisiae",566,"566","HXK2",852639,NULL,0.734,"566-elegans:cerevisiae"
1015,"Caenorhabditis elegans",1709,"1709","hhat-1",259478,"100%",1,"1709-elegans:cerevisiae"
1016,"Caenorhabditis elegans",1709,"1709","hhat-2",190374,NULL,0.117,"1709-elegans:cerevisiae"
1017,"Saccharomyces cerevisiae",1709,"1709","GUP2",855912,"100%",1,"1709-elegans:cerevisiae"
1018,"Saccharomyces cerevisiae",1709,"1709","GUP1",852796,NULL,0.506,"1709-elegans:cerevisiae"
1019,"Caenorhabditis elegans",1444,"1444","pnc-1",176833,"100%",1,"1444-elegans:cerevisiae"
1020,"Caenorhabditis elegans",1444,"1444","pnc-2",3565064,NULL,0.286,"1444-elegans:cerevisiae"
1021,"Saccharomyces cerevisiae",1444,"1444","PNC1",852846,"100%",1,"1444-elegans:cerevisiae"
1022,"Caenorhabditis elegans",283,"283","gcs-1",174438,"100%",1,"283-elegans:cerevisiae"
1023,"Saccharomyces cerevisiae",283,"283","GSH1",853344,"100%",1,"283-elegans:cerevisiae"
1024,"Caenorhabditis elegans",14,"14","let-363",172167,"100%",1,"14-elegans:cerevisiae"
1025,"Saccharomyces cerevisiae",14,"14","TOR2",853632,"100%",1,"14-elegans:cerevisiae"
1026,"Saccharomyces cerevisiae",14,"14","TOR1",853529,NULL,0.567,"14-elegans:cerevisiae"
1027,"Caenorhabditis elegans",421,"421","mdh-2",175936,"100%",1,"421-elegans:cerevisiae"
1028,"Saccharomyces cerevisiae",421,"421","MDH1",853777,"96%",1,"421-elegans:cerevisiae"
1029,"Caenorhabditis elegans",1694,"1694","lin-48",175485,"74%",1,"1694-elegans:cerevisiae"
1030,"Saccharomyces cerevisiae",1694,"1694","MSN4",853803,"100%",1,"1694-elegans:cerevisiae"
1031,"Caenorhabditis elegans",1116,"1116","lpd-8",177928,"100%",1,"1116-elegans:cerevisiae"
1032,"Saccharomyces cerevisiae",1116,"1116","NFU1",853826,"100%",1,"1116-elegans:cerevisiae"
1033,"Caenorhabditis elegans",553,"553","cyc-1",172582,"100%",1,"553-elegans:cerevisiae"
1034,"Saccharomyces cerevisiae",553,"553","CYT1",854231,"100%",1,"553-elegans:cerevisiae"
1035,"Caenorhabditis elegans",739,"739","rab-5",172755,"99%",1,"739-elegans:cerevisiae"
1036,"Saccharomyces cerevisiae",739,"739","VPS21",854256,"83%",1,"739-elegans:cerevisiae"
1037,"Saccharomyces cerevisiae",739,"739","YPT53",855631,NULL,0.127,"739-elegans:cerevisiae"
1038,"Caenorhabditis elegans",332,"332","F43G9.1",172655,"99%",1,"332-elegans:cerevisiae"
1039,"Saccharomyces cerevisiae",332,"332","IDH2",854303,"99%",1,"332-elegans:cerevisiae"
1040,"Caenorhabditis elegans",1528,"1528","sphk-1",183197,"100%",1,"1528-elegans:cerevisiae"
1041,"Saccharomyces cerevisiae",1528,"1528","LCB5",850964,"100%",1,"1528-elegans:cerevisiae"
1042,"Saccharomyces cerevisiae",1528,"1528","LCB4",854342,NULL,0.444,"1528-elegans:cerevisiae"
1043,"Caenorhabditis elegans",1840,"1840","Y54G2A.17",177070,"100%",1,"1840-elegans:cerevisiae"
1044,"Saccharomyces cerevisiae",1840,"1840","NPT1",854384,"100%",1,"1840-elegans:cerevisiae"
1045,"Caenorhabditis elegans",220,"220","T25G3.4",172509,"100%",1,"220-elegans:cerevisiae"
1046,"Caenorhabditis elegans",220,"220","Y50E8A.6",190107,NULL,0.135,"220-elegans:cerevisiae"
1047,"Saccharomyces cerevisiae",220,"220","GUT2",854651,"100%",1,"220-elegans:cerevisiae"
1048,"Caenorhabditis elegans",1336,"1336","pha-4",180357,"100%",1,"1336-elegans:cerevisiae"
1049,"Saccharomyces cerevisiae",1336,"1336","FKH2",855656,"100%",1,"1336-elegans:cerevisiae"
1050,"Saccharomyces cerevisiae",1336,"1336","FKH1",854675,NULL,0.188,"1336-elegans:cerevisiae"
1051,"Caenorhabditis elegans",501,"501","raga-1",174726,"100%",1,"501-elegans:cerevisiae"
1052,"Saccharomyces cerevisiae",501,"501","GTR1",854918,"100%",1,"501-elegans:cerevisiae"
1053,"Caenorhabditis elegans",576,"576","prdx-2",266858,"91%",1,"576-elegans:cerevisiae"
1054,"Saccharomyces cerevisiae",576,"576","TSA1",854980,"100%",1,"576-elegans:cerevisiae"
1055,"Saccharomyces cerevisiae",576,"576","TSA2",852064,NULL,0.739,"576-elegans:cerevisiae"
1056,"Caenorhabditis elegans",1221,"1221","H14E04.1",175358,"100%",1,"1221-elegans:cerevisiae"
1057,"Saccharomyces cerevisiae",1221,"1221","ERG6",855003,"100%",1,"1221-elegans:cerevisiae"
1058,"Caenorhabditis elegans",609,"609","rab-7",174834,"99%",1,"609-elegans:cerevisiae"
1059,"Saccharomyces cerevisiae",609,"609","YPT7",855012,"100%",1,"609-elegans:cerevisiae"
1060,"Caenorhabditis elegans",1411,"1411","cyp-13A4",188355,"85%",1,"1411-elegans:cerevisiae"
1061,"Caenorhabditis elegans",1411,"1411","cyp-13A1",188361,"73%",1,"1411-elegans:cerevisiae"
1062,"Caenorhabditis elegans",1411,"1411","cyp-13A5",188356,NULL,0.908,"1411-elegans:cerevisiae"
1063,"Caenorhabditis elegans",1411,"1411","cyp-13A7",188362,NULL,0.779,"1411-elegans:cerevisiae"
1064,"Caenorhabditis elegans",1411,"1411","cyp-13A3",188359,NULL,0.736,"1411-elegans:cerevisiae"
1065,"Caenorhabditis elegans",1411,"1411","cyp-13A10",174522,NULL,0.684,"1411-elegans:cerevisiae"
1066,"Caenorhabditis elegans",1411,"1411","cyp-13A12",184473,NULL,0.594,"1411-elegans:cerevisiae"
1067,"Caenorhabditis elegans",1411,"1411","cyp-13A11",184472,NULL,0.58,"1411-elegans:cerevisiae"
1068,"Caenorhabditis elegans",1411,"1411","cyp-13A2",188360,NULL,0.542,"1411-elegans:cerevisiae"
1069,"Caenorhabditis elegans",1411,"1411","cyp-13A6",188357,NULL,0.542,"1411-elegans:cerevisiae"
1070,"Caenorhabditis elegans",1411,"1411","cyp-13A8",188358,NULL,0.528,"1411-elegans:cerevisiae"
1071,"Caenorhabditis elegans",1411,"1411","cyp-13B2",187068,NULL,0.325,"1411-elegans:cerevisiae"
1072,"Caenorhabditis elegans",1411,"1411","cyp-13B1",181462,NULL,0.315,"1411-elegans:cerevisiae"
1073,"Caenorhabditis elegans",1411,"1411","cyp-43A1",180838,NULL,0.086,"1411-elegans:cerevisiae"
1074,"Caenorhabditis elegans",1411,"1411","cyp-31A3",189467,NULL,0.061,"1411-elegans:cerevisiae"
1075,"Caenorhabditis elegans",1411,"1411","cyp-31A2",178065,NULL,0.059,"1411-elegans:cerevisiae"
1076,"Saccharomyces cerevisiae",1411,"1411","DIT2",852011,"100%",1,"1411-elegans:cerevisiae"
1077,"Saccharomyces cerevisiae",1411,"1411","ERG5",855029,"100%",1,"1411-elegans:cerevisiae"
1078,"Caenorhabditis elegans",1396,"1396","egrh-1",181580,"81%",1,"1396-elegans:cerevisiae"
1079,"Caenorhabditis elegans",1396,"1396","egrh-2",190308,NULL,0.291,"1396-elegans:cerevisiae"
1080,"Saccharomyces cerevisiae",1396,"1396","MSN2",855053,"100%",1,"1396-elegans:cerevisiae"
1081,"Saccharomyces cerevisiae",961,"961","FET5",850502,"100%",1,"961-elegans:cerevisiae"
1082,"Saccharomyces cerevisiae",961,"961","FET3",855080,NULL,0.358,"961-elegans:cerevisiae"
