"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
1813,"Homo sapiens",1149,"ENSP00000364486","FBP2",8789,NULL,0.447,"1149-elegans:sapiens"
1814,"Caenorhabditis elegans",1244,"CE03389","ftt-2",181348,"100%",1,"1244-elegans:sapiens"
1815,"Caenorhabditis elegans",1244,"CE06200","par-5",178113,NULL,0.141,"1244-elegans:sapiens"
1816,"Homo sapiens",1244,"ENSP00000379287","YWHAZ",7534,"96%",1,"1244-elegans:sapiens"
1817,"Homo sapiens",1244,"ENSP00000361930","YWHAB",7529,NULL,0.318,"1244-elegans:sapiens"
1818,"Caenorhabditis elegans",538,"CE00702","nduf-2.2",188912,"100%",1,"538-elegans:sapiens"
1819,"Caenorhabditis elegans",538,"CE11980","gas-1",181646,NULL,0.825,"538-elegans:sapiens"
1820,"Homo sapiens",538,"ENSP00000356972","NDUFS2",4720,"100%",1,"538-elegans:sapiens"
1821,"Caenorhabditis elegans",585,"CE39445","gdi-1",178402,"100%",1,"585-elegans:sapiens"
1822,"Homo sapiens",585,"ENSP00000369538","GDI2",2665,"100%",1,"585-elegans:sapiens"
1823,"Homo sapiens",585,"ENSP00000358756","GDI1",2664,NULL,0.687,"585-elegans:sapiens"
1824,"Caenorhabditis elegans",905,"CE00274","lin-12",176282,"100%",1,"905-elegans:sapiens"
1825,"Caenorhabditis elegans",905,"CE00237","glp-1",176286,NULL,0.263,"905-elegans:sapiens"
1826,"Homo sapiens",905,"ENSP00000256646","NOTCH2",4853,"100%",1,"905-elegans:sapiens"
1827,"Homo sapiens",905,"ENSP00000263388","NOTCH3",4854,NULL,0.314,"905-elegans:sapiens"
1828,"Homo sapiens",905,"ENSP00000364163","NOTCH4",4855,NULL,0.16,"905-elegans:sapiens"
1829,"Homo sapiens",905,"ENSP00000372751","NOTCH4",4855,NULL,0.16,"905-elegans:sapiens"
1830,"Caenorhabditis elegans",4581,"CE03458","gpc-1",181424,"100%",1,"4581-elegans:sapiens"
1831,"Homo sapiens",4581,"ENSP00000326294","PIP4K2A",5305,"100%",1,"4581-elegans:sapiens"
1832,"Homo sapiens",4581,"ENSP00000360021","GNG12",55970,"100%",1,"4581-elegans:sapiens"
1833,"Homo sapiens",4581,"ENSP00000334448","GNG2",54331,NULL,0.494,"4581-elegans:sapiens"
1834,"Homo sapiens",4581,"ENSP00000355557","GNG4",2786,NULL,0.41,"4581-elegans:sapiens"
1835,"Homo sapiens",4581,"ENSP00000294117","GNG3",2785,NULL,0.398,"4581-elegans:sapiens"
1836,"Homo sapiens",4581,"ENSP00000300873","GNG8",94235,NULL,0.337,"4581-elegans:sapiens"
1837,"Homo sapiens",4581,"ENSP00000359675","GNG5",2787,NULL,0.313,"4581-elegans:sapiens"
1838,"Homo sapiens",4581,"ENSP00000248564","GNG11",2791,NULL,0.079,"4581-elegans:sapiens"
1839,"Caenorhabditis elegans",756,"CE07370","gpd-3",180601,"100%",1,"756-elegans:sapiens"
1840,"Caenorhabditis elegans",756,"CE07371","gpd-2",3565504,"100%",1,"756-elegans:sapiens"
1841,"Caenorhabditis elegans",756,"CE02343","gpd-1",174603,NULL,0.561,"756-elegans:sapiens"
1842,"Caenorhabditis elegans",756,"CE01568","gpd-4",174578,NULL,0.555,"756-elegans:sapiens"
1843,"Homo sapiens",756,"ENSP00000229239","GAPDH",2597,"96%",1,"756-elegans:sapiens"
1844,"Caenorhabditis elegans",299,"CE36253","gpi-1",173227,"100%",1,"299-elegans:sapiens"
1845,"Homo sapiens",299,"ENSP00000348877","GPI",2821,"100%",1,"299-elegans:sapiens"
1846,"Caenorhabditis elegans",2422,"CE30119","gro-1",175725,"100%",1,"2422-elegans:sapiens"
1847,"Homo sapiens",2422,"ENSP00000321810","TRIT1",54802,"100%",1,"2422-elegans:sapiens"
1848,"Caenorhabditis elegans",3218,"CE00302","gst-1",176281,"100%",1,"3218-elegans:sapiens"
1849,"Caenorhabditis elegans",3218,"CE17804","gst-25",185429,NULL,0.508,"3218-elegans:sapiens"
1850,"Caenorhabditis elegans",3218,"CE17270","gst-23",189017,NULL,0.504,"3218-elegans:sapiens"
1851,"Caenorhabditis elegans",3218,"CE21937","gst-10",178725,NULL,0.091,"3218-elegans:sapiens"
1852,"Caenorhabditis elegans",236,"CE18826","H28O16.1",173134,"100%",1,"236-elegans:sapiens"
1853,"Homo sapiens",236,"ENSP00000282050","ATP5A1",498,"100%",1,"236-elegans:sapiens"
1854,"Caenorhabditis elegans",2131,"CE01943","his-71",181057,"55%",1,"2131-elegans:sapiens"
1855,"Homo sapiens",2131,"ENSP00000355781","H3F3A",3020,"93%",1,"2131-elegans:sapiens"
1856,"Homo sapiens",2131,"ENSP00000254810","H3F3B",3020,"94%",1,"2131-elegans:sapiens"
1857,"Caenorhabditis elegans",703,"CE30961","hpk-1",180695,"100%",1,"703-elegans:sapiens"
1858,"Homo sapiens",703,"ENSP00000304226","HIPK3",10114,"100%",1,"703-elegans:sapiens"
1859,"Homo sapiens",703,"ENSP00000358574","HIPK1",204851,NULL,0.215,"703-elegans:sapiens"
1860,"Caenorhabditis elegans",1771,"CE39251","hrp-1",177101,"99%",1,"1771-elegans:sapiens"
1861,"Homo sapiens",1771,"ENSP00000376309","HNRNPA3",220988,"57%",1,"1771-elegans:sapiens"
1862,"Homo sapiens",1771,"ENSP00000341826","HNRNPA1",3178,NULL,0.481,"1771-elegans:sapiens"
1863,"Homo sapiens",1771,"ENSP00000341285","HNRNPA1L2",144983,NULL,0.271,"1771-elegans:sapiens"
1864,"Caenorhabditis elegans",3360,"CE22380","hsf-1",173078,"100%",1,"3360-elegans:sapiens"
1865,"Homo sapiens",3360,"ENSP00000357440","HSF2",3298,"99%",1,"3360-elegans:sapiens"
1866,"Caenorhabditis elegans",144,"CE08177","hsp-3",180880,"100%",1,"144-elegans:sapiens"
1867,"Caenorhabditis elegans",144,"CE07244","hsp-4",174203,NULL,0.316,"144-elegans:sapiens"
1868,"Homo sapiens",144,"ENSP00000324173","HSPA5",3309,"100%",1,"144-elegans:sapiens"
1869,"Caenorhabditis elegans",163,"CE08631","hsp-6",178873,"100%",1,"163-elegans:sapiens"
1870,"Homo sapiens",163,"ENSP00000297185","HSPA9",3313,"100%",1,"163-elegans:sapiens"
1871,"Caenorhabditis elegans",3777,"CE20999","hus-1",171939,"100%",1,"3777-elegans:sapiens"
1872,"Homo sapiens",3777,"ENSP00000258774","HUS1",3364,"100%",1,"3777-elegans:sapiens"
1873,"Homo sapiens",3777,"ENSP00000370293","HUS1B",135458,NULL,0.361,"3777-elegans:sapiens"
1874,"Caenorhabditis elegans",2892,"CE02249","iff-2",174367,"100%",1,"2892-elegans:sapiens"
1875,"Caenorhabditis elegans",2892,"CE37787","iff-1",176373,NULL,0.669,"2892-elegans:sapiens"
1876,"Homo sapiens",2892,"ENSP00000336702","EIF5A",1984,"100%",1,"2892-elegans:sapiens"
1877,"Homo sapiens",2892,"ENSP00000295822","EIF5A2",56648,NULL,0.401,"2892-elegans:sapiens"
1878,"Caenorhabditis elegans",3068,"CE02277","ifg-1",174322,"100%",1,"3068-elegans:sapiens"
1879,"Homo sapiens",3068,"ENSP00000264211","EIF4G3",8672,"99%",1,"3068-elegans:sapiens"
1880,"Homo sapiens",3068,"ENSP00000371767","EIF4G1",1981,NULL,0.369,"3068-elegans:sapiens"
1881,"Caenorhabditis elegans",4253,"CE20116","ifta-2",189055,"100%",1,"4253-elegans:sapiens"
1882,"Homo sapiens",4253,"ENSP00000320359","RABL5",64792,"100%",1,"4253-elegans:sapiens"
1883,"Caenorhabditis elegans",629,"CE01341","inf-1",175966,"100%",1,"629-elegans:sapiens"
1884,"Homo sapiens",629,"ENSP00000326381","EIF4A2",1974,"100%",1,"629-elegans:sapiens"
1885,"Homo sapiens",629,"ENSP00000293831","EIF4A1",1973,NULL,0.694,"629-elegans:sapiens"
1886,"Caenorhabditis elegans",2496,"CE17071","isp-1",177609,"100%",1,"2496-elegans:sapiens"
1887,"Homo sapiens",2496,"ENSP00000306397","UQCRFS1",7386,"100%",1,"2496-elegans:sapiens"
1888,"Caenorhabditis elegans",710,"CE27574","jnk-1",177460,"100%",1,"710-elegans:sapiens"
1889,"Homo sapiens",710,"ENSP00000352157","MAPK10",5602,"100%",1,"710-elegans:sapiens"
1890,"Homo sapiens",710,"ENSP00000363304","MAPK8",5599,NULL,0.629,"710-elegans:sapiens"
1891,"Homo sapiens",710,"ENSP00000377029","MAPK9",5601,NULL,0.49,"710-elegans:sapiens"
1892,"Caenorhabditis elegans",4628,"CE02267","K01C8.6",186840,"100%",1,"4628-elegans:sapiens"
1893,"Homo sapiens",4628,"ENSP00000290208","MRPL10",124995,"100%",1,"4628-elegans:sapiens"
1894,"Caenorhabditis elegans",2344,"CE02268","K01C8.7",186841,"100%",1,"2344-elegans:sapiens"
1895,"Homo sapiens",2344,"ENSP00000297578","SLC25A32",81034,"99%",1,"2344-elegans:sapiens"
1896,"Caenorhabditis elegans",2350,"CE16227","iftb-1",172584,"100%",1,"2350-elegans:sapiens"
1897,"Homo sapiens",2350,"ENSP00000364119","EIF2S2",8894,"100%",1,"2350-elegans:sapiens"
1898,"Caenorhabditis elegans",3130,"CE18021","K07H8.1",177624,"100%",1,"3130-elegans:sapiens"
1899,"Homo sapiens",3130,"ENSP00000384571","TBCE",6905,"100%",1,"3130-elegans:sapiens"
1900,"Caenorhabditis elegans",469,"CE18870","K08E3.5",176814,"100%",1,"469-elegans:sapiens"
1901,"Homo sapiens",469,"ENSP00000338703","UGP2",7360,"100%",1,"469-elegans:sapiens"
1902,"Caenorhabditis elegans",1789,"CE35995","K10B4.3",173397,"100%",1,"1789-elegans:sapiens"
1903,"Homo sapiens",1789,"ENSP00000354919","VEPH1",79674,"100%",1,"1789-elegans:sapiens"
1904,"Caenorhabditis elegans",3798,"CE27429","pup-2",175708,"70%",1,"3798-elegans:sapiens"
1905,"Homo sapiens",3798,"ENSP00000296783","PAPD4",167153,"100%",1,"3798-elegans:sapiens"
1906,"Caenorhabditis elegans",1750,"CE02015","cid-1",175707,"100%",1,"1750-elegans:sapiens"
1907,"Homo sapiens",1750,"ENSP00000365130","ZCCHC6",79670,"100%",1,"1750-elegans:sapiens"
1908,"Homo sapiens",1750,"ENSP00000257177","ZCCHC11",23318,NULL,0.281,"1750-elegans:sapiens"
1909,"Caenorhabditis elegans",4457,"CE29597","K11B4.1",173349,"100%",1,"4457-elegans:sapiens"
1910,"Homo sapiens",4457,"ENSP00000261413","MRPS27",23107,"100%",1,"4457-elegans:sapiens"
1911,"Caenorhabditis elegans",4639,"CE29517","K11D12.9",178892,"100%",1,"4639-elegans:sapiens"
1912,"Homo sapiens",4639,"ENSP00000216420","CGRRF1",10668,"100%",1,"4639-elegans:sapiens"
1913,"Caenorhabditis elegans",3345,"CE37865","kri-1",191275,"100%",1,"3345-elegans:sapiens"
1914,"Homo sapiens",3345,"ENSP00000344668","KRIT1",889,"100%",1,"3345-elegans:sapiens"
1915,"Caenorhabditis elegans",3689,"CE14426","lbp-6",172390,"78%",1,"3689-elegans:sapiens"
1916,"Caenorhabditis elegans",3689,"CE14430","lbp-5",191700,NULL,0.524,"3689-elegans:sapiens"
1917,"Caenorhabditis elegans",3689,"CE13984","lbp-7",191701,NULL,0.361,"3689-elegans:sapiens"
1918,"Caenorhabditis elegans",3689,"CE41159","lbp-8",188761,NULL,0.327,"3689-elegans:sapiens"
1919,"Homo sapiens",3689,"ENSP00000362817","FABP3",2170,"82%",1,"3689-elegans:sapiens"
1920,"Homo sapiens",3689,"ENSP00000256104","FABP4",2167,NULL,0.366,"3689-elegans:sapiens"
1921,"Homo sapiens",3689,"ENSP00000348931","FABP7",2173,NULL,0.324,"3689-elegans:sapiens"
1922,"Homo sapiens",3689,"ENSP00000368362","FABP9",646480,NULL,0.246,"3689-elegans:sapiens"
1923,"Homo sapiens",3689,"ENSP00000353650","FABP12",646486,NULL,0.176,"3689-elegans:sapiens"
1924,"Homo sapiens",3689,"ENSP00000297258","FABP5",2171,NULL,0.056,"3689-elegans:sapiens"
1925,"Caenorhabditis elegans",3689,"CE14426","lbp-6",172390,"78%",1,"3689-elegans:sapiens"
1926,"Caenorhabditis elegans",3689,"CE14430","lbp-5",191700,NULL,0.524,"3689-elegans:sapiens"
1927,"Caenorhabditis elegans",3689,"CE13984","lbp-7",191701,NULL,0.361,"3689-elegans:sapiens"
1928,"Caenorhabditis elegans",3689,"CE41159","lbp-8",188761,NULL,0.327,"3689-elegans:sapiens"
1929,"Homo sapiens",3689,"ENSP00000362817","FABP3",2170,"82%",1,"3689-elegans:sapiens"
1930,"Homo sapiens",3689,"ENSP00000256104","FABP4",2167,NULL,0.366,"3689-elegans:sapiens"
1931,"Homo sapiens",3689,"ENSP00000348931","FABP7",2173,NULL,0.324,"3689-elegans:sapiens"
1932,"Homo sapiens",3689,"ENSP00000368362","FABP9",646480,NULL,0.246,"3689-elegans:sapiens"
1933,"Homo sapiens",3689,"ENSP00000353650","FABP12",646486,NULL,0.176,"3689-elegans:sapiens"
1934,"Homo sapiens",3689,"ENSP00000297258","FABP5",2171,NULL,0.056,"3689-elegans:sapiens"
1935,"Caenorhabditis elegans",3121,"CE23789","ldb-1",181292,"100%",1,"3121-elegans:sapiens"
1936,"Homo sapiens",3121,"ENSP00000354616","LDB1",8861,"100%",1,"3121-elegans:sapiens"
1937,"Homo sapiens",3121,"ENSP00000306772","LDB2",9079,NULL,0.692,"3121-elegans:sapiens"
1938,"Caenorhabditis elegans",3898,"CE20129","lem-2",175058,"100%",1,"3898-elegans:sapiens"
1939,"Homo sapiens",3898,"ENSP00000293760","LEMD2",221496,"100%",1,"3898-elegans:sapiens"
1940,"Homo sapiens",3898,"ENSP00000308369","LEMD3",23592,NULL,0.149,"3898-elegans:sapiens"
1941,"Caenorhabditis elegans",1958,"CE03827","let-60",178104,"100%",1,"1958-elegans:sapiens"
1942,"Homo sapiens",1958,"ENSP00000256078","KRAS",3845,NULL,0.475,"1958-elegans:sapiens"
1943,"Homo sapiens",1958,"ENSP00000358548","NRAS",4893,NULL,0.465,"1958-elegans:sapiens"
1944,"Caenorhabditis elegans",222,"CE27131","lin-2",181400,"100%",1,"222-elegans:sapiens"
1945,"Homo sapiens",222,"ENSP00000322727","CASK",8573,"100%",1,"222-elegans:sapiens"
1946,"Caenorhabditis elegans",487,"CE28600","lin-23",174058,"100%",1,"487-elegans:sapiens"
1947,"Homo sapiens",487,"ENSP00000359206","BTRC",8945,NULL,0.545,"487-elegans:sapiens"
1948,"Caenorhabditis elegans",391,"CE31971","LLC1.3",178387,"100%",1,"391-elegans:sapiens"
1949,"Homo sapiens",391,"ENSP00000205402","DLD",1738,"100%",1,"391-elegans:sapiens"
1950,"Caenorhabditis elegans",2111,"CE15746","lmn-1",172687,"99%",1,"2111-elegans:sapiens"
1951,"Homo sapiens",2111,"ENSP00000261366","LMNB1",4001,"99%",1,"2111-elegans:sapiens"
1952,"Homo sapiens",2111,"ENSP00000357283","LMNA",4000,NULL,0.399,"2111-elegans:sapiens"
1953,"Caenorhabditis elegans",3413,"CE40009","lpd-5",172037,"100%",1,"3413-elegans:sapiens"
1954,"Homo sapiens",3413,"ENSP00000296684","NDUFS4",4724,"100%",1,"3413-elegans:sapiens"
1955,"Caenorhabditis elegans",1011,"CE35160","lars-2",172499,"100%",1,"1011-elegans:sapiens"
1956,"Homo sapiens",1011,"ENSP00000265537","LARS2",23395,"100%",1,"1011-elegans:sapiens"
1957,"Caenorhabditis elegans",4198,"CE06628","lsm-7",177988,"100%",1,"4198-elegans:sapiens"
1958,"Homo sapiens",4198,"ENSP00000252622","LSM7",51690,"100%",1,"4198-elegans:sapiens"
1959,"Caenorhabditis elegans",2432,"CE19541","M57.2",177113,"100%",1,"2432-elegans:sapiens"
1960,"Homo sapiens",2432,"ENSP00000382341","RABGGTA",5875,"100%",1,"2432-elegans:sapiens"
1961,"Caenorhabditis elegans",2281,"CE16310","mag-1",173073,"100%",1,"2281-elegans:sapiens"
1962,"Homo sapiens",2281,"ENSP00000319240","MAGOHB",55110,"100%",1,"2281-elegans:sapiens"
1963,"Homo sapiens",2281,"ENSP00000360525","MAGOH",4116,NULL,0.895,"2281-elegans:sapiens"
1964,"Caenorhabditis elegans",1226,"CE40605","max-1",179794,"100%",1,"1226-elegans:sapiens"
1965,"Homo sapiens",1226,"ENSP00000282406","PLEKHH2",130271,"100%",1,"1226-elegans:sapiens"
1966,"Homo sapiens",1226,"ENSP00000330278","PLEKHH1",57475,NULL,0.37,"1226-elegans:sapiens"
1967,"Caenorhabditis elegans",166,"CE19038","mcm-2",174841,"100%",1,"166-elegans:sapiens"
1968,"Homo sapiens",166,"ENSP00000265056","MCM2",4171,"100%",1,"166-elegans:sapiens"
1969,"Caenorhabditis elegans",1362,"CE09512","mdh-2",175936,"100%",1,"1362-elegans:sapiens"
1970,"Homo sapiens",1362,"ENSP00000327070","MDH2",4191,"100%",1,"1362-elegans:sapiens"
1971,"Caenorhabditis elegans",3794,"CE08260","mec-8",172771,"100%",1,"3794-elegans:sapiens"
1972,"Homo sapiens",3794,"ENSP00000300069","RBPMS2",348093,"100%",1,"3794-elegans:sapiens"
1973,"Homo sapiens",3794,"ENSP00000340176","RBPMS",11030,NULL,0.4,"3794-elegans:sapiens"
1974,"Caenorhabditis elegans",4249,"CE00598","mev-1",260040,"100%",1,"4249-elegans:sapiens"
1975,"Homo sapiens",4249,"ENSP00000356953","SDHC",6391,"100%",1,"4249-elegans:sapiens"
1976,"Caenorhabditis elegans",1673,"CE10328","mkk-4",185682,"98%",1,"1673-elegans:sapiens"
1977,"Caenorhabditis elegans",1673,"CE16527","VZC374L.1",189074,NULL,0.339,"1673-elegans:sapiens"
1978,"Homo sapiens",1673,"ENSP00000262445","MAP2K4",6416,"99%",1,"1673-elegans:sapiens"
1979,"Caenorhabditis elegans",1669,"CE40868","mnk-1",174623,"99%",1,"1669-elegans:sapiens"
1980,"Homo sapiens",1669,"ENSP00000361014","MKNK1",8569,"99%",1,"1669-elegans:sapiens"
1981,"Homo sapiens",1669,"ENSP00000250896","MKNK2",2872,NULL,0.421,"1669-elegans:sapiens"
1982,"Caenorhabditis elegans",604,"CE28995","mod-5",171879,"99%",1,"604-elegans:sapiens"
1983,"Homo sapiens",604,"ENSP00000378298","SLC6A4",6532,"99%",1,"604-elegans:sapiens"
1984,"Caenorhabditis elegans",191,"CE23650","mrp-5",181587,"99%",1,"191-elegans:sapiens"
1985,"Homo sapiens",191,"ENSP00000333926","ABCC5",10057,"99%",1,"191-elegans:sapiens"
1986,"Homo sapiens",191,"ENSP00000311030","ABCC12",94160,NULL,0.133,"191-elegans:sapiens"
1987,"Homo sapiens",191,"ENSP00000349017","ABCC11",85320,NULL,0.065,"191-elegans:sapiens"
1988,"Caenorhabditis elegans",354,"CE06007","mars-1",178089,"100%",1,"354-elegans:sapiens"
1989,"Homo sapiens",354,"ENSP00000262027","MARS",4141,"100%",1,"354-elegans:sapiens"
1990,"Caenorhabditis elegans",4374,"CE19858","mxl-2",175184,"100%",1,"4374-elegans:sapiens"
1991,"Homo sapiens",4374,"ENSP00000246912","MLX",6945,"100%",1,"4374-elegans:sapiens"
1992,"Caenorhabditis elegans",1180,"CE34007","nac-1",181585,"90%",1,"1180-elegans:sapiens"
1993,"Caenorhabditis elegans",1180,"CE33531","nac-3",176429,NULL,0.08,"1180-elegans:sapiens"
1994,"Homo sapiens",1180,"ENSP00000293800","SLC13A5",284111,"100%",1,"1180-elegans:sapiens"
1995,"Homo sapiens",1180,"ENSP00000316202","SLC13A2",9058,NULL,0.303,"1180-elegans:sapiens"
1996,"Homo sapiens",1180,"ENSP00000279027","SLC13A3",64849,NULL,0.188,"1180-elegans:sapiens"
1997,"Homo sapiens",1180,"ENSP00000194130","SLC13A1",6561,NULL,0.115,"1180-elegans:sapiens"
1998,"Caenorhabditis elegans",2245,"CE38017","nfi-1",174225,"100%",1,"2245-elegans:sapiens"
1999,"Homo sapiens",2245,"ENSP00000360233","NFIA",4774,"100%",1,"2245-elegans:sapiens"
2000,"Homo sapiens",2245,"ENSP00000380781","NFIX",4784,NULL,0.518,"2245-elegans:sapiens"
2001,"Homo sapiens",2245,"ENSP00000342859","NFIC",4782,NULL,0.375,"2245-elegans:sapiens"
2002,"Homo sapiens",2245,"ENSP00000380711","NFIB",4781,NULL,0.368,"2245-elegans:sapiens"
2003,"Caenorhabditis elegans",82,"CE08176","nnt-1",180884,"100%",1,"82-elegans:sapiens"
2004,"Homo sapiens",82,"ENSP00000264663","NNT",23530,"100%",1,"82-elegans:sapiens"
2005,"Caenorhabditis elegans",3847,"CE06341","npp-2",172611,"100%",1,"3847-elegans:sapiens"
2006,"Homo sapiens",3847,"ENSP00000245544","NUP85",79902,"100%",1,"3847-elegans:sapiens"
2007,"Caenorhabditis elegans",2921,"CE02271","npp-3",174823,"100%",1,"2921-elegans:sapiens"
2008,"Homo sapiens",2921,"ENSP00000285968","NUP205",23165,"100%",1,"2921-elegans:sapiens"
2009,"Caenorhabditis elegans",465,"CE05684","nars-1",172442,"100%",1,"465-elegans:sapiens"
2010,"Homo sapiens",465,"ENSP00000256854","NARS",4677,"100%",1,"465-elegans:sapiens"
2011,"Caenorhabditis elegans",770,"CE41504","nrx-1",179503,"100%",1,"770-elegans:sapiens"
2012,"Homo sapiens",770,"ENSP00000331705","NRXN3",9369,"100%",1,"770-elegans:sapiens"
2013,"Homo sapiens",770,"ENSP00000385142","NRXN1",9378,NULL,0.589,"770-elegans:sapiens"
2014,"Homo sapiens",770,"ENSP00000366774","NRXN2",9379,NULL,0.51,"770-elegans:sapiens"
2015,"Caenorhabditis elegans",1083,"CE33892","ntl-3",176614,"100%",1,"1083-elegans:sapiens"
2016,"Homo sapiens",1083,"ENSP00000221232","CNOT3",4849,"100%",1,"1083-elegans:sapiens"
2017,"Caenorhabditis elegans",315,"CE02132","nuo-1",174696,"100%",1,"315-elegans:sapiens"
2018,"Homo sapiens",315,"ENSP00000322450","NDUFV1",4723,"100%",1,"315-elegans:sapiens"
2019,"Caenorhabditis elegans",1956,"CE37406","nuo-2",172363,"100%",1,"1956-elegans:sapiens"
2020,"Homo sapiens",1956,"ENSP00000263774","NDUFS3",4722,"100%",1,"1956-elegans:sapiens"
2021,"Caenorhabditis elegans",4548,"CE14948","nuo-3",178404,"100%",1,"4548-elegans:sapiens"
2022,"Caenorhabditis elegans",4006,"CE01361","nuo-4",176001,"100%",1,"4006-elegans:sapiens"
2023,"Homo sapiens",4006,"ENSP00000302321","NDUFA10",4705,"100%",1,"4006-elegans:sapiens"
2024,"Caenorhabditis elegans",238,"CE21933","nuo-5",178735,"100%",1,"238-elegans:sapiens"
2025,"Homo sapiens",238,"ENSP00000233190","NDUFS1",4719,"100%",1,"238-elegans:sapiens"
2026,"Caenorhabditis elegans",923,"CE28887","pept-2",177973,"88%",1,"923-elegans:sapiens"
2027,"Caenorhabditis elegans",923,"CE25039","pept-1",180919,NULL,0.145,"923-elegans:sapiens"
2028,"Homo sapiens",923,"ENSP00000365686","SLC15A1",6564,"100%",1,"923-elegans:sapiens"
2029,"Homo sapiens",923,"ENSP00000295605","SLC15A2",6565,NULL,0.182,"923-elegans:sapiens"
2030,"Caenorhabditis elegans",51,"CE41845","osm-1",181715,"100%",1,"51-elegans:sapiens"
2031,"Homo sapiens",51,"ENSP00000260570","IFT172",26160,"100%",1,"51-elegans:sapiens"
2032,"Caenorhabditis elegans",408,"CE31568","osm-3",177141,"100%",1,"408-elegans:sapiens"
2033,"Homo sapiens",408,"ENSP00000247986","KIF17",57576,"100%",1,"408-elegans:sapiens"
2034,"Caenorhabditis elegans",401,"CE28361","osm-5",180585,"100%",1,"401-elegans:sapiens"
2035,"Homo sapiens",401,"ENSP00000323580","IFT88",8100,"100%",1,"401-elegans:sapiens"
2036,"Caenorhabditis elegans",1752,"CE27774","osm-6",179631,"100%",1,"1752-elegans:sapiens"
2037,"Homo sapiens",1752,"ENSP00000362121","IFT52",51098,"100%",1,"1752-elegans:sapiens"
2038,"Caenorhabditis elegans",492,"CE20412","pab-1",172920,"100%",1,"492-elegans:sapiens"
2039,"Caenorhabditis elegans",492,"CE02193","pab-2",181473,NULL,0.218,"492-elegans:sapiens"
2040,"Homo sapiens",492,"ENSP00000313007","PABPC1",26986,"100%",1,"492-elegans:sapiens"
2041,"Homo sapiens",492,"ENSP00000281589","PABPC3",5042,NULL,0.819,"492-elegans:sapiens"
2042,"Homo sapiens",492,"ENSP00000361949","PABPC4",8761,NULL,0.511,"492-elegans:sapiens"
2043,"Homo sapiens",492,"ENSP00000217073","PABPC1L",80336,NULL,0.341,"492-elegans:sapiens"
2044,"Caenorhabditis elegans",492,"CE20412","pab-1",172920,"100%",1,"492-elegans:sapiens"
2045,"Caenorhabditis elegans",492,"CE02193","pab-2",181473,NULL,0.218,"492-elegans:sapiens"
2046,"Homo sapiens",492,"ENSP00000313007","PABPC1",26986,"100%",1,"492-elegans:sapiens"
2047,"Homo sapiens",492,"ENSP00000281589","PABPC3",5042,NULL,0.819,"492-elegans:sapiens"
2048,"Homo sapiens",492,"ENSP00000361949","PABPC4",8761,NULL,0.511,"492-elegans:sapiens"
2049,"Homo sapiens",492,"ENSP00000217073","PABPC1L",80336,NULL,0.341,"492-elegans:sapiens"
2050,"Caenorhabditis elegans",1244,"CE03389","ftt-2",181348,"100%",1,"1244-elegans:sapiens"
2051,"Caenorhabditis elegans",1244,"CE06200","par-5",178113,NULL,0.141,"1244-elegans:sapiens"
