id,compound_id,species,strain,dosage,avg_lifespan_change_percent,max_lifespan_change_percent,gender,significance,pubmed_id,notes,biblio_id,last_modified,pvalue
579,3027,Caenorhabditis elegans,N2,2 ppb,3.9,NULL,,NS,21737933,,18353,09/06/2020 18:54,NULL
580,3027,Caenorhabditis elegans,N2,10 ppb,5,NULL,,NS,21737933,,18353,09/06/2020 18:54,NULL
581,3027,Caenorhabditis elegans,N2,5 ppb,7.1,NULL,,S,21737933,,18353,09/06/2020 18:54,NULL
582,3100,Caenorhabditis elegans,N2,100 µM,20,NULL,NULL,S,21749391,,18363,09/06/2020 18:54,NULL
583,3027,Caenorhabditis elegans,N2,2 ppb,18.2,NULL,,S,21737933,,18353,09/06/2020 18:54,NULL
584,2808,Caenorhabditis elegans,N2,100 µM,11,12,,S,21765926,,18365,09/06/2020 18:54,NULL
585,2808,Caenorhabditis elegans,N2,50 µM,2,0,,NS,21765926,,18365,09/06/2020 18:54,NULL
586,2808,Caenorhabditis elegans,N2,200 µM,19,16,,S,21765926,,18365,09/06/2020 18:54,NULL
587,2808,Caenorhabditis elegans,N2,100 µM,10,12,,S,21765926,,18365,09/06/2020 18:54,NULL
588,2808,Caenorhabditis elegans,N2,200 µM,10,8,,S,21765926,,18365,09/06/2020 18:54,NULL
589,2808,Caenorhabditis elegans,N2,500 µM,9,4,,NS,21765926,,18365,09/06/2020 18:54,NULL
590,2808,Caenorhabditis elegans,N2,100 µM,8,7,,S,21765926,,18365,09/06/2020 18:54,NULL
591,2808,Caenorhabditis elegans,N2,200 µM,8,14,,S,21765926,,18365,09/06/2020 18:54,NULL
592,2808,Caenorhabditis elegans,N2,500 µM,14,8,,S,21765926,,18365,09/06/2020 18:54,NULL
593,2883,Caenorhabditis elegans,N2,1 mM,13,18,,S,21765926,,18365,09/06/2020 18:54,NULL
594,2883,Caenorhabditis elegans,N2,1 mM,12,24,,S,21765926,,18365,09/06/2020 18:54,NULL
595,2808,Caenorhabditis elegans,N2,500 µM,22,25,,S,21765926,,18365,09/06/2020 18:54,NULL
596,2883,Caenorhabditis elegans,N2,500 µM,15,12,,S,21765926,,18365,09/06/2020 18:54,NULL
597,2883,Caenorhabditis elegans,N2,1 mM,10,24,,S,21765926,,18365,09/06/2020 18:54,NULL
598,2883,Caenorhabditis elegans,N2,500 µM,15,14,,S,21765926,,18365,09/06/2020 18:54,NULL
599,2883,Caenorhabditis elegans,N2,50 µM,2,1,,NS,21765926,,18365,09/06/2020 18:54,NULL
600,2883,Caenorhabditis elegans,N2,500 µM,15,10,,S,21765926,,18365,09/06/2020 18:54,NULL
601,2883,Caenorhabditis elegans,N2,100 µM,9,15,,NS,21765926,The maximum lifespan extension is statistically significant.,18365,09/06/2020 18:54,NULL
602,2883,Caenorhabditis elegans,N2,100 µM,2,5,,NS,21765926,,18365,09/06/2020 18:54,NULL
603,2884,Caenorhabditis elegans,N2,2.5 µM,3,5,,NS,21765926,,18365,09/06/2020 18:54,NULL
604,2884,Caenorhabditis elegans,N2,1 µM,1,3,,NS,21765926,,18365,09/06/2020 18:54,NULL
605,2884,Caenorhabditis elegans,N2,5 µM,3,3,,NS,21765926,,18365,09/06/2020 18:54,NULL
606,2883,Caenorhabditis elegans,N2,100 µM,2,-8,,NS,21765926,,18365,09/06/2020 18:54,NULL
607,2884,Caenorhabditis elegans,N2,10 µM,9,2,,NS,21765926,,18365,09/06/2020 18:54,NULL
608,2883,Caenorhabditis elegans,N2,500 µM,3,12,,S,21765926,,18365,09/06/2020 18:54,NULL
609,2884,Caenorhabditis elegans,N2,7.5 µM,0,0,,NS,21765926,,18365,09/06/2020 18:54,NULL
610,2884,Caenorhabditis elegans,N2,25 µM,15,5,,S,21765926,The maximum lifespan extension is not statistically significant.,18365,09/06/2020 18:54,NULL
611,2884,Caenorhabditis elegans,N2,10 µM,7,3,,NS,21765926,,18365,09/06/2020 18:54,NULL
612,2884,Caenorhabditis elegans,N2,25 µM,10,2,,NS,21765926,,18365,09/06/2020 18:54,NULL
613,2884,Caenorhabditis elegans,N2,25 µM,11,6,,S,21765926,,18365,09/06/2020 18:54,NULL
614,2884,Caenorhabditis elegans,N2,25 µM,11,13,,S,21765926,,18365,09/06/2020 18:54,NULL
615,2884,Caenorhabditis elegans,N2,50 µM,12,12,,S,21765926,,18365,09/06/2020 18:54,NULL
616,2884,Caenorhabditis elegans,N2,50 µM,-3,-6,,NS,21765926,,18365,09/06/2020 18:54,NULL
617,2884,Caenorhabditis elegans,N2,100 µM,-16,-15,,S,21765926,,18365,09/06/2020 18:54,NULL
618,2884,Caenorhabditis elegans,N2,100 µM,1,2,,NS,21765926,,18365,09/06/2020 18:54,NULL
619,2884,Caenorhabditis elegans,N2,100 µM,-11,-13,,S,21765926,,18365,09/06/2020 18:54,NULL
620,2884,Caenorhabditis elegans,N2,150 µM,-23,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
621,2884,Caenorhabditis elegans,N2,200 µM,-84,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
622,2884,Caenorhabditis elegans,N2,250 µM,-91,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
623,2884,Caenorhabditis elegans,N2,50 µM,12,5,,S,21765926,The maximum lifespan extension is not statistically significant.,18365,09/06/2020 18:54,NULL
624,2884,Caenorhabditis elegans,N2,250 µM,-86,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
625,2884,Caenorhabditis elegans,N2,300 µM,-86,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
626,2884,Caenorhabditis elegans,N2,400 µM,-90,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
627,2884,Caenorhabditis elegans,N2,500 µM,-81,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
628,2884,Caenorhabditis elegans,N2,500 µM,-91,NULL,,S,21765926,,18365,09/06/2020 18:54,NULL
629,2935,Caenorhabditis elegans,N2,300 µM,10,NULL,,S,21805983,,18410,09/06/2020 18:54,NULL
630,3011,Drosophila melanogaster,Oregon-K,1 drop,51.1,NULL,Female,S,21836798,,18411,09/06/2020 18:54,NULL
631,3011,Drosophila melanogaster,Oregon-K,1 drop,55,NULL,Male,S,21836798,,18411,09/06/2020 18:54,NULL
632,2715,Caenorhabditis elegans,N2,20 µM,39,NULL,,S,21855561,,18413,09/06/2020 18:54,NULL
633,3029,Caenorhabditis elegans,N2,10 µg/ml,18,44,,S,21858156,,18414,09/06/2020 18:54,NULL
634,2985,Mus musculus,Crj:CD-1,3 mg.kg-1.dose-1 ,NULL,NULL,Female,S,21858192,,18415,09/06/2020 18:54,NULL
635,3065,Drosophila melanogaster,B,,22.4,12.7,Male,S,21928072,"The extract used was composed of 0.330% myricetin, 0.040% gallic acid, 0.051% quercetin and 0.003% kaempferol.",18416,09/06/2020 18:54,NULL
636,3065,Drosophila melanogaster,B,,31.7,13,Female,S,21928072,"The extract used was composed of 0.330% myricetin, 0.040% gallic acid, 0.051% quercetin and 0.003% kaempferol.",18416,09/06/2020 18:54,NULL
637,3065,Drosophila melanogaster,w1118,,4.5,7.4,Female,NS,21928072,"The mean lifespan extension did not reach statistical significance. The extract used was composed of 0.330% myricetin, 0.040% gallic acid, 0.051% quercetin and 0.003% kaempferol.",18416,09/06/2020 18:54,NULL
638,3065,Drosophila melanogaster,w1118,,14.5,6.4,Male,S,21928072,"The extract used was composed of 0.330% myricetin, 0.040% gallic acid, 0.051% quercetin and 0.003% kaempferol.",18416,09/06/2020 18:54,NULL
639,3067,Caenorhabditis elegans,N2,1-2.5 mg/ml,23.8,NULL,,S,21892924,,18420,09/06/2020 18:54,NULL
640,2949,Caenorhabditis elegans,,5 µM,8,8,,S,21932172,,18421,09/06/2020 18:54,NULL
641,2772,Caenorhabditis elegans,N2,1 mM,28.6,21.7,,S,22013497,,18422,09/06/2020 18:54,NULL
642,3095,Caenorhabditis elegans,N2,50 µM,29,NULL,,S,22057127,Lifespan assay conducted at 20 degrees celsius.,18423,09/06/2020 18:54,NULL
643,2699,Drosophila melanogaster,Canton S,200 µM,-2.1,NULL,Male,NS,22083438,,18424,09/06/2020 18:54,NULL
644,2699,Drosophila melanogaster,Canton S,100 µM ,1,NULL,Male,NS,22083438,,18424,09/06/2020 18:54,NULL
645,2699,Drosophila melanogaster,Canton S,200 µM,-1.5,NULL,Female,NS,22083438,,18424,09/06/2020 18:54,NULL
646,2819,Mus musculus,129/Sv,1.5 mg/kg,10.1,9.3,Female,S,22107964,,18427,09/06/2020 18:54,NULL
647,2716,Caenorhabditis elegans,N2,0.10%,48.6,66,,S,22114686,,18428,09/06/2020 18:54,P<0.01
648,2719,Caenorhabditis elegans,N2,0.001,36.7,52,,S,22114686,,18428,09/06/2020 18:54,NULL
649,3198,Caenorhabditis elegans,N2,0.01,58.5,74,,S,22114686,,18428,09/06/2020 18:54,NULL
650,3088,Drosophila melanogaster,,5 mg/ml,10,NULL,,S,22197903,,18431,09/06/2020 18:54,NULL
651,2756,Caenorhabditis elegans,N2,60 uM,30,NULL,,S,22212533,,18432,09/06/2020 18:54,NULL
652,2818,Caenorhabditis elegans,N2,45 µM,20.7,NULL,,S,22216122,,18433,09/06/2020 18:54,NULL
653,2699,Drosophila melanogaster,Canton S,100 µM ,1.8,NULL,Female,NS,22083438,,18424,09/06/2020 18:54,NULL
654,2723,Caenorhabditis elegans,N2,0.0001,41,52,NULL,S,22114686,,18428,09/06/2020 18:54,NULL
659,2702,Drosophila melanogaster,Oregon,0.05 mM,49,NULL,Male,S,22330257,,18440,09/06/2020 18:54,NULL
660,2843,Drosophila melanogaster,Oregon R,5 mM,18,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
661,2846,Drosophila melanogaster,Oregon R,300 µM,17.5,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
662,2855,Drosophila melanogaster,Oregon R,3 mM,16.6,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
663,2844,Drosophila melanogaster,Oregon R,1-10 µM,18,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
664,2888,Drosophila melanogaster,Oregon R,10 µM,14.5,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
665,2947,Drosophila melanogaster,Oregon R,3 mM,8.2,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
666,2780,Drosophila melanogaster,Oregon R,300-1000 µM,27,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
667,3056,Drosophila melanogaster,Oregon R,300 µM,22.8,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
668,2800,Drosophila melanogaster,Oregon R,1 mM,23,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
669,2824,Drosophila melanogaster,Oregon R,10-100 µM,20,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
670,2762,Drosophila melanogaster,Oregon R,300 µM,30.3,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
671,2794,Drosophila melanogaster,Oregon R,10 mM,23.5,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
672,2837,Drosophila melanogaster,Oregon R,100-300 µM,19,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
673,2849,Drosophila melanogaster,Oregon R,300-500 µM,17.3,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
674,2822,Mus musculus,C57BL/6J,alternate no food/high-fat chow,6.3,NULL,MALE,S,22265987,"Treatment was applied to animals that were following an intermittent fasting regime, therefore the value is relative to the intermittent fasting group. Compared to the normal diet group, average lifespan is extended by 45.7%.",18455,15/08/2020 09:59,NULL
675,2803,Drosophila melanogaster,Oregon R,300-500 µM,22.5,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
676,2829,Drosophila melanogaster,Oregon R,100 µM,19.5,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
677,3063,Caenorhabditis elegans,N2,1200 µg/mL,18.6,NULL,,S,22370553,Chemical extraction in n-butanol.,18458,09/06/2020 18:54,NULL
678,3042,Caenorhabditis elegans,N2,1200 µg/mL,30.3,NULL,,S,22370553,Chemical extraction in n-butanol.,18458,09/06/2020 18:54,NULL
679,2737,Drosophila melanogaster,Oregon R,30-50 µM,34.8,NULL,,S,22363408,,18441,09/06/2020 18:54,NULL
680,2892,Caenorhabditis elegans,N2,0.1 µM,3.6,4.4,,S,22422488,,18461,09/06/2020 18:54,NULL
681,2715,Mus musculus,UM-HET3,2000 mg/kg of food,4.5,NULL,FEMALE,NS,22451473,The value refers to median lifespan extension.,18462,13/08/2020 21:45,NULL
682,2715,Mus musculus,UM-HET3,2000 mg/kg of food,2.8,NULL,MALE,NS,22451473,The value refers to median lifespan extension.,18462,13/08/2020 21:45,NULL
683,2823,Mus musculus,UM-HET3,2000 mg/kg of food,6.6,NULL,Female,NS,22451473,The value refers to median lifespan extension.,18462,09/06/2020 18:54,NULL
684,3075,Mus musculus,UM-HET3,60000 mg/kg of diet,-1.1,NULL,Male,NS,22451473,The value is median lifespan extension.,18462,09/06/2020 18:54,NULL
685,3075,Mus musculus,UM-HET3,60000 mg/kg of diet,1.8,NULL,Female,NS,22451473,The value is median lifespan extension.,18462,09/06/2020 18:54,NULL
686,2699,Mus musculus,UM-HET3,300 mg/kg of food,3.4,NULL,NULL,NS,22451473,The value refers to median lifespan extension. Treatment failed to work in rats (PMID: 22818625).,18462,09/06/2020 18:54,NULL
687,2788,Mus musculus,UM-HET3,2200 mg/Kg of food,2.7,NULL,Female,NS,22451473,The value refers to median lifespan extension.,18462,09/06/2020 18:54,NULL
688,2788,Mus musculus,UM-HET3,2200 mg/Kg of food,4.2,NULL,Male,NS,22451473,The value refers to median lifespan extension.,18462,09/06/2020 18:54,NULL
689,2834,Caenorhabditis elegans,N2,5 µM,5.8,NULL,,S,22482728,,18470,09/06/2020 18:54,NULL
690,2699,Mus musculus,UM-HET3,300 mg/kg of food,4.7,NULL,Female,NS,22451473,The value refers to median lifespan extension. Treatment failed to work in rats (PMID: 22818625).,18462,09/06/2020 18:54,NULL
691,2772,Caenorhabditis elegans,N2,6 µg,20.8,14.6,,S,22484623,Delivered in Gamma-cyclodextrin micro-particles.,18472,09/06/2020 18:54,NULL
692,2812,Caenorhabditis elegans,N2,43 µg,10.1,12.3,,S,22484623,,18472,09/06/2020 18:54,NULL
693,2814,Caenorhabditis elegans,N2,26 µg,8.6,3.5,,S,22484623,Delivered in Gamma-cyclodextrin micro-particles.,18472,09/06/2020 18:54,NULL
694,2731,Saccharomyces cerevisiae,BY4741,5 µM,15.4,NULL,,S,22484922,Replicative lifespan assay.,18475,09/06/2020 18:54,NULL
695,2814,Caenorhabditis elegans,N2,259 µg,12,11,,S,22484623,Delivered in Gamma-cyclodextrin micro-particles.,18472,09/06/2020 18:54,NULL
696,2731,Saccharomyces cerevisiae,BY4741,10 µM,36.9,NULL,,S,22484922,Replicative lifespan assay.,18475,09/06/2020 18:54,NULL
697,2814,Caenorhabditis elegans,N2,86 µg,21,18,,S,22484623,Delivered in Gamma-cyclodextrin micro-particles.,18472,09/06/2020 18:54,NULL
698,2731,Saccharomyces cerevisiae,BY4741,50 µM,4.6,NULL,,S,22484922,Replicative lifespan assay.,18475,09/06/2020 18:54,NULL
699,2823,Mus musculus,UM-HET3,2000 mg/kg of food,4.6,NULL,Male,NS,22451473,The value refers to median lifespan extension.,18462,09/06/2020 18:54,NULL
700,2699,Saccharomyces cerevisiae,BY4741,10 µM,33.8,NULL,,S,22484922,Replicative lifespan assay.,18475,09/06/2020 18:54,NULL
701,2835,Caenorhabditis elegans,N2,250 µM,-7,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
702,2835,Caenorhabditis elegans,N2,50 µM,2,NULL,,NS,22493606,,18482,09/06/2020 18:54,NULL
703,2835,Caenorhabditis elegans,N2,200 µM,9,NULL,,S,22493606,Lifespan assay used heated-killed OP50 as the food source.,18482,09/06/2020 18:54,NULL
704,2835,Caenorhabditis elegans,N2,100 µM,11,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
705,2836,Caenorhabditis elegans,N2,300 µM,1,NULL,,NS,22493606,,18482,09/06/2020 18:54,NULL
706,2836,Caenorhabditis elegans,N2,200 µM,8,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
707,2836,Caenorhabditis elegans,N2,400 µM,-11,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
708,2836,Caenorhabditis elegans,N2,25 µM,10,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
709,2835,Caenorhabditis elegans,N2,200 µM,10,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
710,2836,Caenorhabditis elegans,N2,100 µM,18,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
711,2836,Caenorhabditis elegans,N2,100 µM,19,NULL,,S,22493606,Lifespan assay used heated-killed OP50 as the food source.,18482,09/06/2020 18:54,NULL
712,2836,Caenorhabditis elegans,N2,50 µM,16,NULL,,S,22493606,,18482,09/06/2020 18:54,NULL
713,3039,Rattus norvegicus,,,18,NULL,,S,22498298,,18494,09/06/2020 18:54,NULL
714,3038,Caenorhabditis elegans,N2,400 µM,20,NULL,,S,22529848,,18496,09/06/2020 18:54,NULL
715,2693,Rattus norvegicus,,1.7 mg/kg of body weight,90,NULL,,S,22498298,,18494,09/06/2020 18:54,NULL
716,3048,Caenorhabditis elegans,N2,400 µM,12.5,NULL,,S,22529848,,18496,09/06/2020 18:54,NULL
717,3043,Caenorhabditis elegans,N2,67 µg/ml,36.6,NULL,,S,22509764,,18498,09/06/2020 18:54,NULL
718,2819,Caenorhabditis elegans,N2,100 µM,19,NULL,,S,22560223,,18499,09/06/2020 18:54,NULL
719,2715,Drosophila melanogaster,Oregon R,1 mg/g,12.6,13,Female,S,22653297,No p-value was reported for maximum lifespan change.,18500,09/06/2020 18:54,NULL
720,2915,Caenorhabditis elegans,N2,500 nM,12,NULL,,S,22509764,,18498,09/06/2020 18:54,NULL
721,2715,Drosophila melanogaster,Oregon R,1 mg/g,25.8,-5.2,Male,S,22653297,No p-value was reported for maximum lifespan change.,18500,09/06/2020 18:54,NULL
722,2715,Drosophila melanogaster,Oregon R,0.5 mg/g,6.2,-5.2,Male,NS,22653297,Non-significance refers only to the average lifespan. p-value was not reported for maximum lifespan change.,18500,09/06/2020 18:54,NULL
723,2715,Drosophila melanogaster,Oregon R,0.5 mg/g,15.5,-1.9,Female,S,22653297,No p-value was reported for maximum lifespan change.,18500,09/06/2020 18:54,NULL
724,2830,Caenorhabditis elegans,fer-15(b26),250 µM,19.1,10.8,,S,22824366,,18508,09/06/2020 18:54,NULL
725,2795,Drosophila melanogaster,yw (y1w67c23),0.3 mM,13,NULL,Female,S,22809229,Treatment does not extend the lifespan of male flies.,18505,09/06/2020 18:54,NULL
726,2852,Drosophila melanogaster,Canton S,,16.6,NULL,Male,S,22843669,,18509,09/06/2020 18:54,NULL
727,2790,Drosophila melanogaster,,240 µM,25,NULL,,S,22737247,,18506,09/06/2020 18:54,NULL
728,2795,Drosophila melanogaster,yw (y1w67c23),3 mM,13,NULL,Female,S,22809229,Treatment does not extend the lifespan of male flies.,18505,09/06/2020 18:54,NULL
729,2795,Drosophila melanogaster,yw (y1w67c23),1 mM,23,NULL,Female,S,22809229,Treatment does not extend the lifespan of male flies.,18505,09/06/2020 18:54,NULL
730,2912,Drosophila melanogaster,Canton S,,12.5,NULL,Female,S,22843669,,18509,09/06/2020 18:54,NULL
731,2852,Drosophila melanogaster,Canton S,,15,NULL,Female,S,22843669,,18509,09/06/2020 18:54,NULL
732,3082,Drosophila melanogaster,Canton S,10 mg/ml,1.5,NULL,Male,NS,22844336,,18513,09/06/2020 18:54,NULL
733,3082,Drosophila melanogaster,Canton S,20 mg/ml,2.2,NULL,Male,NS,22844336,,18513,09/06/2020 18:54,NULL
734,2912,Drosophila melanogaster,Canton S,,8.7,NULL,Male,S,22843669,,18509,09/06/2020 18:54,NULL
735,3082,Drosophila melanogaster,Canton S,30 mg/ml,3.7,NULL,Male,NS,22844336,,18513,09/06/2020 18:54,NULL
736,2897,Caenorhabditis elegans,N2,1 µM,13.9,NULL,,S,22866967,,18520,09/06/2020 18:54,NULL
737,3082,Drosophila melanogaster,Canton S,20 mg/ml,17.6,NULL,Female,S,22844336,,18513,09/06/2020 18:54,NULL
738,2688,Caenorhabditis elegans,N2,0.5 µM,23,NULL,,S,22866967,,18520,09/06/2020 18:54,NULL
739,3082,Drosophila melanogaster,Canton S,10 mg/ml,15.3,NULL,Female,S,22844336,,18513,09/06/2020 18:54,NULL
740,3082,Drosophila melanogaster,Canton S,30 mg/ml,11.4,NULL,Female,S,22844336,,18513,09/06/2020 18:54,NULL
741,3197,Caenorhabditis elegans,N2,2 mg/mL,32.5,NULL,,S,22864793,,18519,09/06/2020 18:54,NULL
742,2699,Apis mellifera,,30 µM,38,NULL,,S,22868943,,18523,09/06/2020 18:54,NULL
743,3062,Drosophila melanogaster,Oregon R,30 mg/ml,14,NULL,,S,22930061,,18525,09/06/2020 18:54,NULL
744,2699,Nothobranchius guentheri,TZ 97-2,100 µL,13,23,Female,S,22960591,,18526,09/06/2020 18:54,NULL
745,2868,Drosophila melanogaster,yw,1%,16,NULL,Male,S,22942172,,18527,09/06/2020 18:54,NULL
746,2688,Caenorhabditis elegans,N2,1 µM,20.9,NULL,,S,22866967,,18520,09/06/2020 18:54,NULL
747,2699,Nothobranchius guentheri,TZ 97-2,100 µL,23,32,Male,S,22960591,,18526,09/06/2020 18:54,NULL
748,2997,Saccharomyces cerevisiae,MCY4/KlLSM4::kanMX4,1 gr,78.5,NULL,,NS,22970337,No statistical analysis of the significance of the results was reported.,18529,09/06/2020 18:54,NULL
749,3036,Saccharomyces cerevisiae,MCY4/KlLSM4::kanMX4,1 gr,7,NULL,,NS,22970337,No statistical analysis of the significance of the results was reported.,18529,09/06/2020 18:54,NULL
750,2995,Caenorhabditis elegans,N2,200 µM,6.4,NULL,,S,23000058,,18531,09/06/2020 18:54,NULL
751,3055,Saccharomyces cerevisiae,MCY4/KlLSM4::kanMX4,1 gr,28.5,NULL,,NS,22970337,No statistical analysis of significance of the results was reported.,18529,09/06/2020 18:54,NULL
752,2995,Caenorhabditis elegans,N2,2 µM,8.1,NULL,,S,23000058,,18531,09/06/2020 18:54,NULL
753,2887,Drosophila melanogaster,Ra,10 mM,-9.1,NULL,,NS,23044027,Treatment applied exclusively in adulthood.,18534,09/06/2020 18:54,NULL
754,2887,Drosophila melanogaster,Ra,100 mM,-10.9,NULL,,S,23044027,Treatment applied exclusively in adulthood.,18534,09/06/2020 18:54,NULL
755,2887,Drosophila melanogaster,Ra,100 mM,4.2,NULL,,S,23044027,Treatment from day 21 to 42 of adulthood.,18534,09/06/2020 18:54,NULL
756,2887,Drosophila melanogaster,Ra,100 mM,-6.3,NULL,,NS,23044027,Treatment from day 1 to 21 of adulthood.,18534,09/06/2020 18:54,NULL
757,2995,Caenorhabditis elegans,N2,20 µM,18.8,NULL,,S,23000058,,18531,09/06/2020 18:54,NULL
758,2887,Drosophila melanogaster,Ra,10 mM,-6.3,NULL,,NS,23044027,Treatment from day 1 to 21 of adulthood.,18534,09/06/2020 18:54,NULL
759,2887,Drosophila melanogaster,Ra,100 mM,8.3,NULL,,S,23044027,Treatment from day 42 to 63 of adulthood.,18534,09/06/2020 18:54,NULL
760,2887,Drosophila melanogaster,Ra,10 mM,8.3,NULL,,S,23044027,Treatment from day 42 to 63 of adulthood.,18534,09/06/2020 18:54,NULL
761,2887,Drosophila melanogaster,Ra,10 mM,12.5,NULL,,S,23044027,Treatment from day 21 to 42 of adulthood.,18534,09/06/2020 18:54,NULL
762,2715,Drosophila melanogaster,Ra,100 mM,-23.4,NULL,Female,NS,23063786,Curcumin fed throughout the adult lifespan. The value refers to median lifespan extension. Negligible effects on maximum lifespan.,18542,09/06/2020 18:54,NULL
