id,compound_id,side_effect,probability,pertid
2340,2794,Paraesthesia,0.58,BRD-K01567962
2341,2794,Dyspepsia,0.58,BRD-K01567962
2342,2794,Chest pain,0.57,BRD-K01567962
2343,2794,Myalgia,0.56,BRD-K01567962
2344,2794,Hyperhidrosis,0.56,BRD-K01567962
2345,2794,Tremor,0.55,BRD-K01567962
2346,2794,Face oedema,0.54,BRD-K01567962
2347,2794,Alopecia,0.53,BRD-K01567962
2348,2794,Arthralgia,0.52,BRD-K01567962
2349,2794,Leukopenia,0.52,BRD-K01567962
2350,3226,Rash,0.98,BRD-K01815685
2351,3226,Nausea,0.93,BRD-K01815685
2352,3226,Headache,0.88,BRD-K01815685
2353,3226,Pain,0.83,BRD-K01815685
2354,3226,Vomiting,0.81,BRD-K01815685
2355,3226,Oedema,0.74,BRD-K01815685
2356,3226,Thrombocytopenia,0.72,BRD-K01815685
2357,3226,Hypersensitivity,0.72,BRD-K01815685
2358,3226,Pruritus,0.71,BRD-K01815685
2359,3226,Dyspepsia,0.7,BRD-K01815685
2360,3226,Dyspnoea,0.69,BRD-K01815685
2361,3226,Erythema,0.67,BRD-K01815685
2362,3226,Dizziness,0.66,BRD-K01815685
2363,3226,Asthenia,0.66,BRD-K01815685
2364,3226,Abdominal pain,0.65,BRD-K01815685
2365,3226,Paraesthesia,0.64,BRD-K01815685
2366,3226,Fatigue,0.64,BRD-K01815685
2367,3226,Diarrhoea,0.63,BRD-K01815685
2368,3226,Urticaria,0.6,BRD-K01815685
2369,3226,Myalgia,0.6,BRD-K01815685
2370,3226,Muscle spasms,0.59,BRD-K01815685
2371,3226,Convulsion,0.59,BRD-K01815685
2372,3226,Somnolence,0.58,BRD-K01815685
2373,3226,Hyperhidrosis,0.58,BRD-K01815685
2374,3226,Malaise,0.56,BRD-K01815685
2375,3226,Anaemia,0.53,BRD-K01815685
2376,3226,Vertigo,0.52,BRD-K01815685
2377,3226,Decreased appetite,0.52,BRD-K01815685
2378,3226,Arthralgia,0.52,BRD-K01815685
2379,3226,Chest pain,0.51,BRD-K01815685
2380,3226,Insomnia,0.51,BRD-K01815685
2381,3226,Constipation,0.5,BRD-K01815685
2382,3226,Anaphylactic shock,0.5,BRD-K01815685
2383,3226,Leukopenia,0.5,BRD-K01815685
2384,2742,Nausea,0.97,BRD-K02265150
2385,2742,Dizziness,0.95,BRD-K02265150
2386,2742,Rash,0.94,BRD-K02265150
2387,2742,Vomiting,0.93,BRD-K02265150
2388,2742,Headache,0.91,BRD-K02265150
2389,2742,Diarrhoea,0.91,BRD-K02265150
2390,2742,Somnolence,0.9,BRD-K02265150
2391,2742,Pain,0.9,BRD-K02265150
2392,2742,Hypotension,0.9,BRD-K02265150
2393,2742,Abdominal pain,0.89,BRD-K02265150
2394,2742,Thrombocytopenia,0.89,BRD-K02265150
2395,2742,Constipation,0.89,BRD-K02265150
2396,2742,Dry mouth,0.88,BRD-K02265150
2397,2742,Urticaria,0.86,BRD-K02265150
2398,2742,Confusional state,0.86,BRD-K02265150
2399,2742,Urinary retention,0.85,BRD-K02265150
2400,2742,Body temperature increased,0.85,BRD-K02265150
2401,2742,Pruritus,0.85,BRD-K02265150
2402,2742,Asthenia,0.85,BRD-K02265150
2403,2742,Tremor,0.85,BRD-K02265150
2404,2742,Nervousness,0.85,BRD-K02265150
2405,2742,Dyspepsia,0.85,BRD-K02265150
2406,2742,Paraesthesia,0.84,BRD-K02265150
2407,2742,Oedema,0.84,BRD-K02265150
2408,2742,Hallucination,0.84,BRD-K02265150
2409,2742,Pollakiuria,0.83,BRD-K02265150
2410,2742,Tinnitus,0.83,BRD-K02265150
2411,2742,Extrapyramidal disorder,0.83,BRD-K02265150
2412,2742,Fatigue,0.83,BRD-K02265150
2413,2742,Leukopenia,0.83,BRD-K02265150
2414,2742,Syncope,0.82,BRD-K02265150
2415,2742,Convulsion,0.82,BRD-K02265150
2416,2742,Cerebrovascular accident,0.81,BRD-K02265150
2417,2742,Palpitations,0.81,BRD-K02265150
2418,2742,Hypertension,0.81,BRD-K02265150
2419,2742,Vision blurred,0.81,BRD-K02265150
2420,2742,Hepatitis,0.8,BRD-K02265150
2421,2742,Infarction,0.8,BRD-K02265150
2422,2742,Insomnia,0.8,BRD-K02265150
2423,2742,Alopecia,0.79,BRD-K02265150
2424,2742,Arrhythmia,0.79,BRD-K02265150
2425,2742,Hyperhidrosis,0.79,BRD-K02265150
2426,2742,Ataxia,0.78,BRD-K02265150
2427,2742,Dyskinesia,0.78,BRD-K02265150
2428,2742,Mydriasis,0.78,BRD-K02265150
2429,2742,Disorientation,0.77,BRD-K02265150
2430,2742,Coordination abnormal,0.77,BRD-K02265150
2431,2742,Dysgeusia,0.77,BRD-K02265150
2432,2742,Flatulence,0.76,BRD-K02265150
2433,2742,Nightmare,0.76,BRD-K02265150
2434,2742,Pancreatitis,0.75,BRD-K02265150
2435,2742,Jaundice,0.75,BRD-K02265150
2436,2742,Tachycardia,0.75,BRD-K02265150
2437,2742,Erectile dysfunction,0.75,BRD-K02265150
2438,2742,Hypoaesthesia,0.75,BRD-K02265150
2439,2742,Atrioventricular block,0.75,BRD-K02265150
2440,2742,Decreased appetite,0.75,BRD-K02265150
2441,2742,Vasculitis,0.74,BRD-K02265150
2442,2742,Cardiac fibrillation,0.74,BRD-K02265150
2443,2742,Hypertrophy,0.73,BRD-K02265150
2444,2742,Swelling,0.73,BRD-K02265150
2445,2742,Myocardial infarction,0.73,BRD-K02265150
2446,2742,Purpura,0.73,BRD-K02265150
2447,2742,Weight increased,0.73,BRD-K02265150
2448,2742,Agitation,0.73,BRD-K02265150
2449,2742,Libido decreased,0.73,BRD-K02265150
2450,2742,Eosinophilia,0.72,BRD-K02265150
2451,2742,Lacrimation increased,0.72,BRD-K02265150
2452,2742,Atrial fibrillation,0.7,BRD-K02265150
2453,2742,Nasal congestion,0.7,BRD-K02265150
2454,2742,Increased appetite,0.69,BRD-K02265150
2455,2742,Agranulocytosis,0.69,BRD-K02265150
2456,2742,Breast enlargement,0.69,BRD-K02265150
2457,2742,Tardive dyskinesia,0.68,BRD-K02265150
2458,2742,Galactorrhoea,0.68,BRD-K02265150
2459,2742,Inappropriate antidiuretic hormone secretion,0.67,BRD-K02265150
2460,2742,Parotid gland enlargement,0.67,BRD-K02265150
2461,2742,Neuroleptic malignant syndrome,0.66,BRD-K02265150
2462,2742,Petechiae,0.66,BRD-K02265150
2463,2742,Ileus paralytic,0.66,BRD-K02265150
2464,2742,Menstruation irregular,0.65,BRD-K02265150
2465,2742,Hyperthermia,0.64,BRD-K02265150
2466,2742,Ileus,0.64,BRD-K02265150
2467,2742,Hypomania,0.63,BRD-K02265150
2468,2742,Arrhythmia supraventricular,0.62,BRD-K02265150
2469,2694,Rash,0.96,BRD-K02404261
2470,2694,Oedema,0.93,BRD-K02404261
2471,2694,Dyspnoea,0.85,BRD-K02404261
2472,2694,Tachycardia,0.81,BRD-K02404261
2473,2694,Renal failure,0.81,BRD-K02404261
2474,2694,Hyperglycaemia,0.79,BRD-K02404261
2475,2694,Agitation,0.79,BRD-K02404261
2476,2694,Haemorrhage,0.76,BRD-K02404261
2477,2694,Irritability,0.74,BRD-K02404261
2478,2694,Gastrointestinal haemorrhage,0.73,BRD-K02404261
2479,2694,Sepsis,0.73,BRD-K02404261
2480,2694,Cerebrovascular accident,0.72,BRD-K02404261
2481,2694,Dry skin,0.72,BRD-K02404261
2482,2694,Skin disorder,0.72,BRD-K02404261
2483,2694,Hypoglycaemia,0.71,BRD-K02404261
2484,2694,Gastritis,0.7,BRD-K02404261
2485,2694,Blood creatinine increased,0.69,BRD-K02404261
2486,2694,Disseminated intravascular coagulation,0.67,BRD-K02404261
2487,2694,Cerebral haemorrhage,0.66,BRD-K02404261
2488,2694,Acidosis,0.66,BRD-K02404261
2489,2694,Necrotising colitis,0.65,BRD-K02404261
2490,2694,Pulmonary oedema,0.65,BRD-K02404261
2491,2694,Impaired healing,0.64,BRD-K02404261
2492,2694,Feeling jittery,0.64,BRD-K02404261
2493,2694,Enterocolitis,0.64,BRD-K02404261
2494,2694,Retinal disorder,0.61,BRD-K02404261
2495,2831,Nausea,0.96,BRD-K02637541
2496,2831,Diarrhoea,0.95,BRD-K02637541
2497,2831,Dizziness,0.94,BRD-K02637541
2498,2831,Pruritus,0.93,BRD-K02637541
2499,2831,Headache,0.92,BRD-K02637541
2500,2831,Body temperature increased,0.91,BRD-K02637541
2501,2831,Asthenia,0.9,BRD-K02637541
2502,2831,Rash,0.9,BRD-K02637541
2503,2831,Somnolence,0.89,BRD-K02637541
2504,2831,Vomiting,0.89,BRD-K02637541
2505,2831,Oedema,0.89,BRD-K02637541
2506,2831,Hypersensitivity,0.89,BRD-K02637541
2507,2831,Erythema,0.88,BRD-K02637541
2508,2831,Tachycardia,0.88,BRD-K02637541
2509,2831,Constipation,0.88,BRD-K02637541
2510,2831,Urticaria,0.87,BRD-K02637541
2511,2831,Thrombocytopenia,0.87,BRD-K02637541
2512,2831,Infection,0.87,BRD-K02637541
2513,2831,Abdominal pain,0.85,BRD-K02637541
2514,2831,Epistaxis,0.85,BRD-K02637541
2515,2831,Dyspnoea,0.85,BRD-K02637541
2516,2831,Flushing,0.85,BRD-K02637541
2517,2831,Anxiety,0.84,BRD-K02637541
2518,2831,Muscle spasms,0.84,BRD-K02637541
2519,2831,Palpitations,0.84,BRD-K02637541
2520,2831,Dermatitis,0.84,BRD-K02637541
2521,2831,Fatigue,0.84,BRD-K02637541
2522,2831,Anaemia,0.83,BRD-K02637541
2523,2831,Conjunctivitis,0.83,BRD-K02637541
2524,2831,Dyspepsia,0.83,BRD-K02637541
2525,2831,Dysgeusia,0.83,BRD-K02637541
2526,2831,Paraesthesia,0.82,BRD-K02637541
2527,2831,Tinnitus,0.82,BRD-K02637541
2528,2831,Decreased appetite,0.82,BRD-K02637541
2529,2831,Hyperhidrosis,0.82,BRD-K02637541
2530,2831,Nervous system disorder,0.82,BRD-K02637541
2531,2831,Insomnia,0.82,BRD-K02637541
2532,2831,Cough,0.81,BRD-K02637541
2533,2831,Photosensitivity reaction,0.81,BRD-K02637541
2534,2831,Abdominal pain upper,0.81,BRD-K02637541
2535,2831,Syncope,0.81,BRD-K02637541
2536,2831,Vision blurred,0.81,BRD-K02637541
2537,2831,Cardiac fibrillation,0.8,BRD-K02637541
2538,2831,Leukopenia,0.8,BRD-K02637541
2539,2831,Dry mouth,0.79,BRD-K02637541
2540,2831,Ataxia,0.79,BRD-K02637541
2541,2831,Sinusitis,0.79,BRD-K02637541
2542,2831,Flatulence,0.79,BRD-K02637541
2543,2831,Agranulocytosis,0.79,BRD-K02637541
2544,2831,Influenza,0.79,BRD-K02637541
2545,2831,Vertigo,0.78,BRD-K02637541
2546,2831,Renal failure,0.78,BRD-K02637541
2547,2831,Confusional state,0.78,BRD-K02637541
2548,2831,Hypoaesthesia,0.78,BRD-K02637541
2549,2831,Shock,0.78,BRD-K02637541
2550,2831,Arthralgia,0.78,BRD-K02637541
2551,2831,Neuropathy peripheral,0.78,BRD-K02637541
2552,2831,Cardiac failure,0.78,BRD-K02637541
2553,2831,Toxic epidermal necrolysis,0.78,BRD-K02637541
2554,2831,Bronchitis,0.77,BRD-K02637541
2555,2831,Vasculitis,0.77,BRD-K02637541
2556,2831,Weight increased,0.77,BRD-K02637541
2557,2831,Myalgia,0.77,BRD-K02637541
2558,2831,Pneumonia,0.77,BRD-K02637541
2559,2831,Nervousness,0.77,BRD-K02637541
2560,2831,Dermatitis exfoliative,0.77,BRD-K02637541
2561,2831,Hypertension,0.77,BRD-K02637541
2562,2831,Angioedema,0.77,BRD-K02637541
2563,2831,Pollakiuria,0.76,BRD-K02637541
2564,2831,Back pain,0.76,BRD-K02637541
2565,2831,Rhinitis,0.76,BRD-K02637541
2566,2831,Gastritis,0.76,BRD-K02637541
2567,2831,Hepatic function abnormal,0.76,BRD-K02637541
2568,2831,Chest pain,0.76,BRD-K02637541
2569,2831,Cardiac failure congestive,0.76,BRD-K02637541
2570,2831,Haematuria,0.76,BRD-K02637541
2571,2831,Incontinence,0.75,BRD-K02637541
2572,2831,Bradycardia,0.75,BRD-K02637541
2573,2831,Urinary tract infection,0.75,BRD-K02637541
2574,2831,Migraine,0.75,BRD-K02637541
2575,2831,Hyperglycaemia,0.75,BRD-K02637541
2576,2831,Death,0.75,BRD-K02637541
2577,2831,Obstruction,0.75,BRD-K02637541
2578,2831,Face oedema,0.75,BRD-K02637541
2579,2831,Upper respiratory tract infection,0.74,BRD-K02637541
2580,2831,Hypokalaemia,0.74,BRD-K02637541
2581,2831,Hallucination,0.74,BRD-K02637541
2582,2831,Alopecia,0.73,BRD-K02637541
2583,2831,Respiratory tract infection,0.73,BRD-K02637541
2584,2831,Jaundice,0.73,BRD-K02637541
2585,2831,Increased appetite,0.73,BRD-K02637541
2586,2831,Pharyngitis,0.73,BRD-K02637541
2587,2831,Albuminuria,0.73,BRD-K02637541
2588,2831,Haemoglobin decreased,0.73,BRD-K02637541
2589,2831,Hyponatraemia,0.73,BRD-K02637541
2590,2831,Hypertrophy,0.72,BRD-K02637541
2591,2831,Menstrual disorder,0.72,BRD-K02637541
2592,2831,Angina pectoris,0.72,BRD-K02637541
2593,2831,Mental disorder,0.72,BRD-K02637541
2594,2831,Liver function test abnormal,0.72,BRD-K02637541
2595,2831,Eye pain,0.72,BRD-K02637541
2596,2831,Aplastic anaemia,0.72,BRD-K02637541
2597,2831,Dysphagia,0.72,BRD-K02637541
2598,2831,Gastrointestinal disorder,0.72,BRD-K02637541
2599,2831,Erythema multiforme,0.72,BRD-K02637541
2600,2831,Neoplasm,0.71,BRD-K02637541
2601,2831,Diabetes mellitus,0.71,BRD-K02637541
2602,2831,Hepatitis,0.71,BRD-K02637541
2603,2831,Oedema peripheral,0.71,BRD-K02637541
2604,2831,Pancreatitis,0.71,BRD-K02637541
2605,2831,Urinary incontinence,0.71,BRD-K02637541
2606,2831,Intestinal obstruction,0.71,BRD-K02637541
2607,2831,Gastrointestinal haemorrhage,0.71,BRD-K02637541
2608,2831,Rash maculo-papular,0.71,BRD-K02637541
2609,2831,Ear infection,0.71,BRD-K02637541
2610,2831,Dry skin,0.71,BRD-K02637541
2611,2831,Thrombophlebitis,0.71,BRD-K02637541
2612,2831,Nasopharyngitis,0.71,BRD-K02637541
2613,2831,Thrombosis,0.71,BRD-K02637541
2614,2831,Ecchymosis,0.71,BRD-K02637541
2615,2831,Myocardial infarction,0.71,BRD-K02637541
2616,2831,Nail disorder,0.71,BRD-K02637541
2617,2831,Melaena,0.71,BRD-K02637541
2618,2831,Oesophagitis,0.71,BRD-K02637541
2619,2831,Dermatitis contact,0.71,BRD-K02637541
2620,2831,Cyst,0.71,BRD-K02637541
2621,2831,Renal failure acute,0.71,BRD-K02637541
2622,2831,Aspartate aminotransferase increased,0.71,BRD-K02637541
2623,2831,Eye disorder,0.71,BRD-K02637541
2624,2831,Hypoglycaemia,0.71,BRD-K02637541
2625,2831,Vaginal inflammation,0.71,BRD-K02637541
2626,2831,Completed suicide,0.71,BRD-K02637541
2627,2831,Bronchospasm,0.7,BRD-K02637541
2628,2831,Anaphylactoid reaction,0.7,BRD-K02637541
2629,2831,Gastroenteritis,0.7,BRD-K02637541
2630,2831,Infarction,0.7,BRD-K02637541
2631,2831,Blood creatinine increased,0.7,BRD-K02637541
2632,2831,Hypercholesterolaemia,0.7,BRD-K02637541
2633,2831,Gastrooesophageal reflux disease,0.7,BRD-K02637541
2634,2831,Vaginal haemorrhage,0.7,BRD-K02637541
2635,2831,Neuralgia,0.7,BRD-K02637541
2636,2831,Herpes virus infection,0.7,BRD-K02637541
2637,2831,Generalised oedema,0.69,BRD-K02637541
2638,2831,Deafness,0.69,BRD-K02637541
2639,2831,Infestation,0.69,BRD-K02637541
2640,2831,Immune system disorder,0.69,BRD-K02637541
2641,2831,Cardiac disorder,0.69,BRD-K02637541
2642,2831,Stomatitis,0.69,BRD-K02637541
2643,2831,Angiopathy,0.69,BRD-K02637541
2644,2831,Ear pain,0.69,BRD-K02637541
2645,2831,Embolism,0.69,BRD-K02637541
2646,2831,Cholelithiasis,0.69,BRD-K02637541
2647,2831,Herpes simplex,0.69,BRD-K02637541
2648,2831,Dysuria,0.69,BRD-K02637541
2649,2831,Anaphylactic shock,0.69,BRD-K02637541
2650,2831,Cataract,0.69,BRD-K02637541
2651,2831,Colitis,0.69,BRD-K02637541
2652,2831,Breast disorder,0.69,BRD-K02637541
2653,2831,Blood pressure increased,0.69,BRD-K02637541
2654,2831,Mediastinal disorder,0.69,BRD-K02637541
2655,2831,Proteinuria,0.69,BRD-K02637541
2656,2831,Candida infection,0.69,BRD-K02637541
2657,2831,Venous thrombosis,0.69,BRD-K02637541
2658,2831,Prostatic disorder,0.68,BRD-K02637541
2659,2831,Cellulitis,0.68,BRD-K02637541
2660,2831,Blood glucose increased,0.68,BRD-K02637541
2661,2831,Hepatic failure,0.68,BRD-K02637541
2662,2831,Myositis,0.68,BRD-K02637541
2663,2831,Sinus bradycardia,0.68,BRD-K02637541
2664,2831,Oesophageal disorder,0.68,BRD-K02637541
2665,2831,Laryngitis,0.68,BRD-K02637541
2666,2831,Urinary tract disorder,0.68,BRD-K02637541
2667,2831,Connective tissue disorder,0.68,BRD-K02637541
2668,2831,Skin disorder,0.68,BRD-K02637541
2669,2831,Hepatobiliary disease,0.68,BRD-K02637541
2670,2831,Cerebrovascular accident,0.67,BRD-K02637541
2671,2831,Viral infection,0.67,BRD-K02637541
2672,2831,Otitis media,0.67,BRD-K02637541
2673,2831,Haemorrhoids,0.67,BRD-K02637541
2674,2831,Cystitis,0.67,BRD-K02637541
2675,2831,Hot flush,0.67,BRD-K02637541
2676,2831,Blood urea increased,0.67,BRD-K02637541
2677,2831,Fungal infection,0.67,BRD-K02637541
2678,2831,Bone disorder,0.67,BRD-K02637541
2679,2831,Hypertonia,0.67,BRD-K02637541
2680,2831,Sepsis,0.67,BRD-K02637541
2681,2831,Tubulointerstitial nephritis,0.67,BRD-K02637541
2682,2831,Pulmonary embolism,0.67,BRD-K02637541
2683,2831,Glaucoma,0.67,BRD-K02637541
2684,2831,Blood alkaline phosphatase increased,0.67,BRD-K02637541
2685,2831,Nephrolithiasis,0.67,BRD-K02637541
2686,2831,Rash erythematous,0.67,BRD-K02637541
2687,2831,Coronary artery disease,0.66,BRD-K02637541
2688,2831,Transaminases increased,0.66,BRD-K02637541
2689,2831,Nephritis,0.66,BRD-K02637541
2690,2831,Intestinal perforation,0.66,BRD-K02637541
2691,2831,Alanine aminotransferase increased,0.66,BRD-K02637541
2692,2831,Ventricular fibrillation,0.66,BRD-K02637541
2693,2831,Skin exfoliation,0.66,BRD-K02637541
2694,2831,Deep vein thrombosis,0.66,BRD-K02637541
2695,2831,Breast pain,0.66,BRD-K02637541
2696,2831,Haematocrit decreased,0.66,BRD-K02637541
2697,2831,Hearing impaired,0.66,BRD-K02637541
2698,2831,Eructation,0.66,BRD-K02637541
2699,2831,Herpes zoster,0.66,BRD-K02637541
2700,2831,Thrombocytosis,0.65,BRD-K02637541
2701,2831,Ileus,0.65,BRD-K02637541
2702,2831,Nodule,0.65,BRD-K02637541
2703,2831,Cerebrovascular disorder,0.65,BRD-K02637541
2704,2831,Conjunctival haemorrhage,0.65,BRD-K02637541
2705,2831,Haemorrhage intracranial,0.65,BRD-K02637541
2706,2831,Transient ischaemic attack,0.65,BRD-K02637541
2707,2831,Vitreous floaters,0.65,BRD-K02637541
2708,2831,Hypophosphataemia,0.65,BRD-K02637541
2709,2831,Labyrinthitis,0.64,BRD-K02637541
2710,2831,Injection site reaction,0.64,BRD-K02637541
2711,2831,Meningitis,0.64,BRD-K02637541
2712,2831,Diverticulitis,0.64,BRD-K02637541
2713,2831,Sudden death,0.64,BRD-K02637541
2714,2831,Meningitis aseptic,0.64,BRD-K02637541
2715,2831,Rectal tenesmus,0.64,BRD-K02637541
2716,2831,Arthropathy,0.64,BRD-K02637541
2717,2831,Arteriosclerosis,0.64,BRD-K02637541
2718,2831,Tooth disorder,0.64,BRD-K02637541
2719,2831,Pancreatitis acute,0.64,BRD-K02637541
2720,2831,Ovarian cyst,0.64,BRD-K02637541
2721,2831,Cerebral infarction,0.64,BRD-K02637541
2722,2831,Fibroadenoma of breast,0.64,BRD-K02637541
2723,2831,Diaphragmatic hernia,0.64,BRD-K02637541
2724,2831,Tendonitis,0.64,BRD-K02637541
2725,2831,Gangrene,0.63,BRD-K02637541
2726,2831,Genital candidiasis,0.63,BRD-K02637541
2727,2831,Bacterial infection,0.63,BRD-K02637541
2728,2831,Epilepsy,0.63,BRD-K02637541
2729,2831,Arterial disorder,0.63,BRD-K02637541
2730,2831,Blood urine,0.63,BRD-K02637541
2731,2831,Adenoma benign,0.63,BRD-K02637541
2732,2831,Uveitis,0.62,BRD-K02637541
2733,2831,Hernia,0.62,BRD-K02637541
2734,2831,Ageusia,0.62,BRD-K02637541
2735,2831,Anosmia,0.62,BRD-K02637541
2736,2831,Breast neoplasm,0.61,BRD-K02637541
2737,2831,Angina unstable,0.6,BRD-K02637541
2738,2831,Blood uric acid increased,0.6,BRD-K02637541
2739,3203,Headache,0.84,BRD-K02953697
2740,3203,Pain,0.79,BRD-K02953697
2741,3203,Vomiting,0.74,BRD-K02953697
2742,3203,Dizziness,0.72,BRD-K02953697
2743,3203,Abdominal pain,0.72,BRD-K02953697
2744,3203,Rash,0.72,BRD-K02953697
2745,3203,Asthenia,0.7,BRD-K02953697
2746,3203,Nausea,0.7,BRD-K02953697
2747,3203,Dyspepsia,0.68,BRD-K02953697
2748,3203,Diarrhoea,0.67,BRD-K02953697
2749,3203,Constipation,0.66,BRD-K02953697
2750,3203,Rhinitis,0.64,BRD-K02953697
2751,3203,Paraesthesia,0.63,BRD-K02953697
2752,3203,Vertigo,0.61,BRD-K02953697
2753,3203,Body temperature increased,0.6,BRD-K02953697
2754,3203,Decreased appetite,0.6,BRD-K02953697
2755,3203,Chest pain,0.59,BRD-K02953697
2756,3203,Oedema,0.59,BRD-K02953697
2757,3203,Hypersensitivity,0.59,BRD-K02953697
2758,3203,Malaise,0.56,BRD-K02953697
2759,3203,Urticaria,0.55,BRD-K02953697
2760,3203,Confusional state,0.55,BRD-K02953697
2761,3203,Tachycardia,0.54,BRD-K02953697
2762,3203,Dyspnoea,0.54,BRD-K02953697
2763,3203,Cough,0.53,BRD-K02953697
2764,3203,Pruritus,0.52,BRD-K02953697
2765,3203,Anaemia,0.51,BRD-K02953697
2766,3203,Hypotension,0.51,BRD-K02953697
2767,3203,Insomnia,0.51,BRD-K02953697
2768,3204,Rash,0.86,BRD-K05236810
2769,3204,Nausea,0.84,BRD-K05236810
2770,3204,Vomiting,0.8,BRD-K05236810
2771,3204,Diarrhoea,0.79,BRD-K05236810
2772,3204,Headache,0.75,BRD-K05236810
2773,3204,Pruritus,0.68,BRD-K05236810
2774,3204,Dizziness,0.67,BRD-K05236810
2775,3204,Pain,0.65,BRD-K05236810
2776,3204,Paraesthesia,0.64,BRD-K05236810
2777,3204,Body temperature increased,0.61,BRD-K05236810
2778,3204,Thrombocytopenia,0.59,BRD-K05236810
2779,3204,Fatigue,0.59,BRD-K05236810
2780,3204,Abdominal pain,0.57,BRD-K05236810
2781,3204,Erythema,0.57,BRD-K05236810
2782,3204,Infection,0.57,BRD-K05236810
2783,3204,Constipation,0.57,BRD-K05236810
2784,3204,Urticaria,0.56,BRD-K05236810
2785,3204,Anaemia,0.56,BRD-K05236810
2786,3204,Dyspepsia,0.56,BRD-K05236810
2787,3204,Myalgia,0.54,BRD-K05236810
2788,3204,Oedema,0.54,BRD-K05236810
2789,3204,Dyspnoea,0.54,BRD-K05236810
2790,3204,Asthenia,0.52,BRD-K05236810
2791,3204,Insomnia,0.52,BRD-K05236810
2792,3204,Hyperhidrosis,0.51,BRD-K05236810
2793,2844,Nausea,0.92,BRD-K05434375
2794,2844,Vomiting,0.88,BRD-K05434375
2795,2844,Dizziness,0.85,BRD-K05434375
2796,2844,Rash,0.81,BRD-K05434375
2797,2844,Pain,0.79,BRD-K05434375
2798,2844,Diarrhoea,0.77,BRD-K05434375
2799,2844,Leukopenia,0.77,BRD-K05434375
2800,2844,Headache,0.76,BRD-K05434375
2801,2844,Anaemia,0.76,BRD-K05434375
2802,2844,Urticaria,0.73,BRD-K05434375
2803,2844,Dyspepsia,0.72,BRD-K05434375
2804,2844,Oedema,0.67,BRD-K05434375
2805,2844,Asthenia,0.65,BRD-K05434375
2806,2844,Thrombocytopenia,0.62,BRD-K05434375
2807,2844,Pruritus,0.61,BRD-K05434375
2808,2844,Fatigue,0.61,BRD-K05434375
2809,2844,Hypersensitivity,0.61,BRD-K05434375
2810,2844,Somnolence,0.6,BRD-K05434375
2811,2844,Myalgia,0.6,BRD-K05434375
2812,2844,Agitation,0.57,BRD-K05434375
2813,2844,Tachycardia,0.55,BRD-K05434375
2814,2844,Constipation,0.53,BRD-K05434375
2815,2844,Decreased appetite,0.52,BRD-K05434375
2816,2844,Hypotension,0.52,BRD-K05434375
2817,2844,Dermatitis,0.52,BRD-K05434375
2818,2844,Abdominal pain,0.51,BRD-K05434375
2819,2877,Nausea,0.85,BRD-K07220430
2820,2877,Rash,0.85,BRD-K07220430
2821,2877,Dizziness,0.81,BRD-K07220430
2822,2877,Somnolence,0.81,BRD-K07220430
2823,2877,Dyspnoea,0.77,BRD-K07220430
2824,2877,Hypersensitivity,0.74,BRD-K07220430
2825,2877,Headache,0.7,BRD-K07220430
2826,2877,Pain,0.69,BRD-K07220430
2827,2877,Asthenia,0.69,BRD-K07220430
2828,2877,Oedema,0.69,BRD-K07220430
2829,2877,Urticaria,0.68,BRD-K07220430
2830,2877,Pruritus,0.67,BRD-K07220430
2831,2877,Diarrhoea,0.67,BRD-K07220430
2832,2877,Anxiety,0.65,BRD-K07220430
2833,2877,Hyperhidrosis,0.65,BRD-K07220430
2834,2877,Vomiting,0.64,BRD-K07220430
2835,2877,Nervousness,0.62,BRD-K07220430
2836,2877,Paraesthesia,0.61,BRD-K07220430
2837,2877,Urinary retention,0.58,BRD-K07220430
2838,2877,Erythema,0.57,BRD-K07220430
2839,2877,Myalgia,0.57,BRD-K07220430
2840,2877,Tachycardia,0.56,BRD-K07220430
